,regions,tech,vintage,cost_invest,cost_invest_units,capacity,capacity units
300,CA,C_LT_MTHALST_HB_N,2025,9.543477145122793,M$/giga lumens,3.2000000000000005e-05,giga lumens
301,CA,C_LT_MTHALST_HB_N,2030,9.292813208836485,M$/giga lumens,3.2000000000000005e-05,giga lumens
302,CA,C_LT_MTHALST_HB_N,2035,9.292813208836485,M$/giga lumens,3.2000000000000005e-05,giga lumens
303,CA,C_LT_MTHALST_HB_N,2040,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
304,CA,C_LT_MTHALST_HB_N,2045,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
305,CA,C_LT_MTHALST_HB_N,2050,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
306,CA,C_LT_MTHALST_LB_N,2020,27.87958172169395,M$/giga lumens,7.4e-06,giga lumens
307,CA,C_LT_MTHALST_LB_N,2025,27.87958172169395,M$/giga lumens,7.4e-06,giga lumens
308,CA,C_LT_MTHALST_LB_N,2030,27.25800506977277,M$/giga lumens,7.4e-06,giga lumens
309,CA,C_LT_MTHALST_LB_N,2035,27.25800506977277,M$/giga lumens,7.4e-06,giga lumens
310,CA,C_LT_MTHALST_LB_N,2040,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
311,CA,C_LT_MTHALST_LB_N,2045,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
312,CA,C_LT_MTHALST_LB_N,2050,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
315,CA,C_LT_NAVAPST_HB_N,2020,20.31312065510535,M$/giga lumens,2.43e-05,giga lumens
316,CA,C_LT_NAVAPST_HB_N,2025,20.31312065510535,M$/giga lumens,2.43e-05,giga lumens
317,CA,C_LT_NAVAPST_HB_N,2030,19.60445479462818,M$/giga lumens,2.43e-05,giga lumens
318,CA,C_LT_NAVAPST_HB_N,2035,19.60445479462818,M$/giga lumens,2.43e-05,giga lumens
319,CA,C_LT_NAVAPST_HB_N,2040,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
320,CA,C_LT_NAVAPST_HB_N,2045,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
321,CA,C_LT_NAVAPST_HB_N,2050,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
322,CA,C_LT_NAVAPST_LB_N,2020,35.52657181397248,M$/giga lumens,8.550000000000001e-06,giga lumens
323,CA,C_LT_NAVAPST_LB_N,2025,35.52657181397248,M$/giga lumens,8.550000000000001e-06,giga lumens
324,CA,C_LT_NAVAPST_LB_N,2030,34.3955110135816,M$/giga lumens,8.550000000000001e-06,giga lumens
325,CA,C_LT_NAVAPST_LB_N,2035,34.3955110135816,M$/giga lumens,8.550000000000001e-06,giga lumens
326,CA,C_LT_NAVAPST_LB_N,2040,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
327,CA,C_LT_NAVAPST_LB_N,2045,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
328,CA,C_LT_NAVAPST_LB_N,2050,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
331,CA,C_LT_T5HE_LFL_N,2020,55.49497753075859,M$/giga lumens,2.898e-06,giga lumens
332,CA,C_LT_T5HE_LFL_N,2025,55.49497753075859,M$/giga lumens,2.898e-06,giga lumens
333,CA,C_LT_T5HE_LFL_N,2030,53.37048033374056,M$/giga lumens,2.898e-06,giga lumens
334,CA,C_LT_T5HE_LFL_N,2035,53.37048033374056,M$/giga lumens,2.898e-06,giga lumens
335,CA,C_LT_T5HE_LFL_N,2040,51.35203124971845,M$/giga lumens,2.898e-06,giga lumens
336,CA,C_LT_T5HE_LFL_N,2045,51.35203124971845,M$/giga lumens,2.898e-06,giga lumens
337,CA,C_LT_T5HE_LFL_N,2050,51.35203124971845,M$/giga lumens,2.898e-06,giga lumens
338,CA,C_LT_T5HOHE_HB_N,2020,10.039362761096603,M$/giga lumens,1.9e-05,giga lumens
339,CA,C_LT_T5HOHE_HB_N,2025,10.039362761096603,M$/giga lumens,1.9e-05,giga lumens
340,CA,C_LT_T5HOHE_HB_N,2030,9.668413159612475,M$/giga lumens,1.9e-05,giga lumens
341,CA,C_LT_T5HOHE_HB_N,2035,9.668413159612475,M$/giga lumens,1.9e-05,giga lumens
342,CA,C_LT_T5HOHE_HB_N,2040,9.315795369829598,M$/giga lumens,1.9e-05,giga lumens
343,CA,C_LT_T5HOHE_HB_N,2045,9.315795369829598,M$/giga lumens,1.9e-05,giga lumens
344,CA,C_LT_T5HOHE_HB_N,2050,9.315795369829598,M$/giga lumens,1.9e-05,giga lumens
345,CA,C_LT_T5HOST_HB_N,2020,10.937106968798556,M$/giga lumens,1.7092000000000002e-05,giga lumens
346,CA,C_LT_T5HOST_HB_N,2025,10.937106968798556,M$/giga lumens,1.7092000000000002e-05,giga lumens
347,CA,C_LT_T5HOST_HB_N,2030,10.535536294253673,M$/giga lumens,1.7092000000000002e-05,giga lumens
348,CA,C_LT_T5HOST_HB_N,2035,10.535536294253673,M$/giga lumens,1.7092000000000002e-05,giga lumens
349,CA,C_LT_T5HOST_HB_N,2040,10.153744473828166,M$/giga lumens,1.7092000000000002e-05,giga lumens
350,CA,C_LT_T5HOST_HB_N,2045,10.153744473828166,M$/giga lumens,1.7092000000000002e-05,giga lumens
351,CA,C_LT_T5HOST_HB_N,2050,10.153744473828166,M$/giga lumens,1.7092000000000002e-05,giga lumens
353,CA,C_LT_T5ST_LFL_N,2020,59.21684163261374,M$/giga lumens,2.697e-06,giga lumens
354,CA,C_LT_T5ST_LFL_N,2025,59.21684163261374,M$/giga lumens,2.697e-06,giga lumens
355,CA,C_LT_T5ST_LFL_N,2030,56.95300342780053,M$/giga lumens,2.697e-06,giga lumens
356,CA,C_LT_T5ST_LFL_N,2035,56.95300342780053,M$/giga lumens,2.697e-06,giga lumens
357,CA,C_LT_T5ST_LFL_N,2040,54.80311681047794,M$/giga lumens,2.697e-06,giga lumens
358,CA,C_LT_T5ST_LFL_N,2045,54.80311681047794,M$/giga lumens,2.697e-06,giga lumens
359,CA,C_LT_T5ST_LFL_N,2050,54.80311681047794,M$/giga lumens,2.697e-06,giga lumens
362,CA,C_LT_T8HE_LFL_N,2020,29.218070499442423,M$/giga lumens,2.915e-06,giga lumens
363,CA,C_LT_T8HE_LFL_N,2025,29.218070499442423,M$/giga lumens,2.915e-06,giga lumens
364,CA,C_LT_T8HE_LFL_N,2030,28.374633294743578,M$/giga lumens,2.915e-06,giga lumens
365,CA,C_LT_T8HE_LFL_N,2035,28.374633294743578,M$/giga lumens,2.915e-06,giga lumens
366,CA,C_LT_T8HE_LFL_N,2040,27.57336795027968,M$/giga lumens,2.915e-06,giga lumens
367,CA,C_LT_T8HE_LFL_N,2045,27.57336795027968,M$/giga lumens,2.915e-06,giga lumens
368,CA,C_LT_T8HE_LFL_N,2050,27.57336795027968,M$/giga lumens,2.915e-06,giga lumens
369,CA,C_LT_T8ST_LFL_N,2020,29.29411052480889,M$/giga lumens,2.77e-06,giga lumens
370,CA,C_LT_T8ST_LFL_N,2025,29.29411052480889,M$/giga lumens,2.77e-06,giga lumens
371,CA,C_LT_T8ST_LFL_N,2030,28.476789678200788,M$/giga lumens,2.77e-06,giga lumens
372,CA,C_LT_T8ST_LFL_N,2035,28.476789678200788,M$/giga lumens,2.77e-06,giga lumens
373,CA,C_LT_T8ST_LFL_N,2040,27.700149959704405,M$/giga lumens,2.77e-06,giga lumens
374,CA,C_LT_T8ST_LFL_N,2045,27.700149959704405,M$/giga lumens,2.77e-06,giga lumens
375,CA,C_LT_T8ST_LFL_N,2050,27.700149959704405,M$/giga lumens,2.77e-06,giga lumens
407,CA,C_RF_BVMHE_ELC_N,2020,67.10949442608428,M$/PJ/yr,4.333726473840001e-05,PJ/yr
408,CA,C_RF_BVMHE_ELC_N,2025,67.10949442608428,M$/PJ/yr,4.333726473840001e-05,PJ/yr
409,CA,C_RF_BVMHE_ELC_N,2030,70.25340522519284,M$/PJ/yr,4.333726473840001e-05,PJ/yr
410,CA,C_RF_BVMHE_ELC_N,2035,70.25340522519284,M$/PJ/yr,4.333726473840001e-05,PJ/yr
411,CA,C_RF_BVMHE_ELC_N,2040,76.39939626104417,M$/PJ/yr,4.333726473840001e-05,PJ/yr
412,CA,C_RF_BVMHE_ELC_N,2045,76.39939626104417,M$/PJ/yr,4.333726473840001e-05,PJ/yr
413,CA,C_RF_BVMHE_ELC_N,2050,76.39939626104417,M$/PJ/yr,4.333726473840001e-05,PJ/yr
416,CA,C_RF_BVMST_ELC_N,2020,66.44761846837721,M$/PJ/yr,4.333726473840001e-05,PJ/yr
417,CA,C_RF_BVMST_ELC_N,2025,66.44761846837721,M$/PJ/yr,4.333726473840001e-05,PJ/yr
418,CA,C_RF_BVMST_ELC_N,2030,67.10949442608428,M$/PJ/yr,4.333726473840001e-05,PJ/yr
419,CA,C_RF_BVMST_ELC_N,2035,67.10949442608428,M$/PJ/yr,4.333726473840001e-05,PJ/yr
420,CA,C_RF_BVMST_ELC_N,2040,72.75907849365531,M$/PJ/yr,4.333726473840001e-05,PJ/yr
421,CA,C_RF_BVMST_ELC_N,2045,72.75907849365531,M$/PJ/yr,4.333726473840001e-05,PJ/yr
422,CA,C_RF_BVMST_ELC_N,2050,72.75907849365531,M$/PJ/yr,4.333726473840001e-05,PJ/yr
425,CA,C_RF_CENHE_ELC_N,2020,76.14747525431426,M$/PJ/yr,0.0001628775040488,PJ/yr
426,CA,C_RF_CENHE_ELC_N,2025,76.14747525431426,M$/PJ/yr,0.0001628775040488,PJ/yr
427,CA,C_RF_CENHE_ELC_N,2030,74.53735270825788,M$/PJ/yr,0.0001628775040488,PJ/yr
428,CA,C_RF_CENHE_ELC_N,2035,74.53735270825788,M$/PJ/yr,0.0001628775040488,PJ/yr
429,CA,C_RF_CENHE_ELC_N,2040,76.14747525431426,M$/PJ/yr,0.0001628775040488,PJ/yr
430,CA,C_RF_CENHE_ELC_N,2045,76.14747525431426,M$/PJ/yr,0.0001628775040488,PJ/yr
431,CA,C_RF_CENHE_ELC_N,2050,76.14747525431426,M$/PJ/yr,0.0001628775040488,PJ/yr
432,CA,C_RF_CENST_ELC_N,2020,73.31718171632454,M$/PJ/yr,0.0001628775040488,PJ/yr
433,CA,C_RF_CENST_ELC_N,2025,73.31718171632454,M$/PJ/yr,0.0001628775040488,PJ/yr
434,CA,C_RF_CENST_ELC_N,2030,73.92726721229123,M$/PJ/yr,0.0001628775040488,PJ/yr
435,CA,C_RF_CENST_ELC_N,2035,73.92726721229123,M$/PJ/yr,0.0001628775040488,PJ/yr
436,CA,C_RF_CENST_ELC_N,2040,74.53735270825788,M$/PJ/yr,0.0001628775040488,PJ/yr
437,CA,C_RF_CENST_ELC_N,2045,74.53735270825788,M$/PJ/yr,0.0001628775040488,PJ/yr
438,CA,C_RF_CENST_ELC_N,2050,74.53735270825788,M$/PJ/yr,0.0001628775040488,PJ/yr
441,CA,C_RF_CMPHE_ELC_N,2020,60.310318030710086,M$/PJ/yr,0.0075417376896,PJ/yr
442,CA,C_RF_CMPHE_ELC_N,2025,60.310318030710086,M$/PJ/yr,0.0075417376896,PJ/yr
443,CA,C_RF_CMPHE_ELC_N,2030,52.55238900940951,M$/PJ/yr,0.006608262804,PJ/yr
444,CA,C_RF_CMPHE_ELC_N,2035,52.55238900940951,M$/PJ/yr,0.006608262804,PJ/yr
445,CA,C_RF_CMPHE_ELC_N,2040,52.55238900940951,M$/PJ/yr,0.006608262804,PJ/yr
446,CA,C_RF_CMPHE_ELC_N,2045,52.55238900940951,M$/PJ/yr,0.006608262804,PJ/yr
447,CA,C_RF_CMPHE_ELC_N,2050,52.55238900940951,M$/PJ/yr,0.006608262804,PJ/yr
448,CA,C_RF_CMPST_ELC_N,2020,60.361378540928186,M$/PJ/yr,0.007671130248000001,PJ/yr
449,CA,C_RF_CMPST_ELC_N,2025,60.361378540928186,M$/PJ/yr,0.007671130248000001,PJ/yr
450,CA,C_RF_CMPST_ELC_N,2030,52.57475156684908,M$/PJ/yr,0.007560222340800001,PJ/yr
451,CA,C_RF_CMPST_ELC_N,2035,52.57475156684908,M$/PJ/yr,0.007560222340800001,PJ/yr
452,CA,C_RF_CMPST_ELC_N,2040,52.57475156684908,M$/PJ/yr,0.007560222340800001,PJ/yr
453,CA,C_RF_CMPST_ELC_N,2045,52.57475156684908,M$/PJ/yr,0.007560222340800001,PJ/yr
454,CA,C_RF_CMPST_ELC_N,2050,52.57475156684908,M$/PJ/yr,0.007560222340800001,PJ/yr
457,CA,C_RF_CNDHE_ELC_N,2020,5.129645924621144,M$/PJ/yr,0.010185042811200001,PJ/yr
458,CA,C_RF_CNDHE_ELC_N,2025,5.129645924621144,M$/PJ/yr,0.010185042811200001,PJ/yr
459,CA,C_RF_CNDHE_ELC_N,2030,6.44568963390251,M$/PJ/yr,0.0081055195512,PJ/yr
460,CA,C_RF_CNDHE_ELC_N,2035,6.44568963390251,M$/PJ/yr,0.0081055195512,PJ/yr
461,CA,C_RF_CNDHE_ELC_N,2040,6.44568963390251,M$/PJ/yr,0.0081055195512,PJ/yr
462,CA,C_RF_CNDHE_ELC_N,2045,6.44568963390251,M$/PJ/yr,0.0081055195512,PJ/yr
463,CA,C_RF_CNDHE_ELC_N,2050,6.44568963390251,M$/PJ/yr,0.0081055195512,PJ/yr
464,CA,C_RF_CNDST_ELC_N,2020,5.042702773356379,M$/PJ/yr,0.0103606469976,PJ/yr
465,CA,C_RF_CNDST_ELC_N,2025,5.042702773356379,M$/PJ/yr,0.0103606469976,PJ/yr
466,CA,C_RF_CNDST_ELC_N,2030,5.630348415271415,M$/PJ/yr,0.0092792949024,PJ/yr
467,CA,C_RF_CNDST_ELC_N,2035,5.630348415271415,M$/PJ/yr,0.0092792949024,PJ/yr
468,CA,C_RF_CNDST_ELC_N,2040,5.630348415271415,M$/PJ/yr,0.0092792949024,PJ/yr
469,CA,C_RF_CNDST_ELC_N,2045,5.630348415271415,M$/PJ/yr,0.0092792949024,PJ/yr
470,CA,C_RF_CNDST_ELC_N,2050,5.630348415271415,M$/PJ/yr,0.0092792949024,PJ/yr
473,CA,C_RF_ICMHE_ELC_N,2020,153.69743809409638,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
474,CA,C_RF_ICMHE_ELC_N,2025,153.69743809409638,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
475,CA,C_RF_ICMHE_ELC_N,2030,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
476,CA,C_RF_ICMHE_ELC_N,2035,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
477,CA,C_RF_ICMHE_ELC_N,2040,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
478,CA,C_RF_ICMHE_ELC_N,2045,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
479,CA,C_RF_ICMHE_ELC_N,2050,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
480,CA,C_RF_ICMST_ELC_N,2020,151.72116684747866,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
481,CA,C_RF_ICMST_ELC_N,2025,151.72116684747866,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
482,CA,C_RF_ICMST_ELC_N,2030,153.69743809409638,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
483,CA,C_RF_ICMST_ELC_N,2035,153.69743809409638,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
484,CA,C_RF_ICMST_ELC_N,2040,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
485,CA,C_RF_ICMST_ELC_N,2045,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
486,CA,C_RF_ICMST_ELC_N,2050,173.9683345951179,M$/PJ/yr,1.8142685152799998e-05,PJ/yr
489,CA,C_RF_RIFHE_ELC_N,2020,108.56810993934259,M$/PJ/yr,4.01209354296e-05,PJ/yr
490,CA,C_RF_RIFHE_ELC_N,2025,108.56810993934259,M$/PJ/yr,4.01209354296e-05,PJ/yr
491,CA,C_RF_RIFHE_ELC_N,2030,113.64926089840402,M$/PJ/yr,4.01209354296e-05,PJ/yr
492,CA,C_RF_RIFHE_ELC_N,2035,113.64926089840402,M$/PJ/yr,4.01209354296e-05,PJ/yr
493,CA,C_RF_RIFHE_ELC_N,2040,119.36874740508621,M$/PJ/yr,4.01209354296e-05,PJ/yr
494,CA,C_RF_RIFHE_ELC_N,2045,119.36874740508621,M$/PJ/yr,4.01209354296e-05,PJ/yr
495,CA,C_RF_RIFHE_ELC_N,2050,119.36874740508621,M$/PJ/yr,4.01209354296e-05,PJ/yr
498,CA,C_RF_RIFST_ELC_N,2020,108.72131047077158,M$/PJ/yr,4.01209354296e-05,PJ/yr
499,CA,C_RF_RIFST_ELC_N,2025,108.72131047077158,M$/PJ/yr,4.01209354296e-05,PJ/yr
500,CA,C_RF_RIFST_ELC_N,2030,104.5082958564744,M$/PJ/yr,4.01209354296e-05,PJ/yr
501,CA,C_RF_RIFST_ELC_N,2035,104.5082958564744,M$/PJ/yr,4.01209354296e-05,PJ/yr
502,CA,C_RF_RIFST_ELC_N,2040,114.38973013364412,M$/PJ/yr,4.01209354296e-05,PJ/yr
503,CA,C_RF_RIFST_ELC_N,2045,114.38973013364412,M$/PJ/yr,4.01209354296e-05,PJ/yr
504,CA,C_RF_RIFST_ELC_N,2050,114.38973013364412,M$/PJ/yr,4.01209354296e-05,PJ/yr
507,CA,C_RF_RIRHE_ELC_N,2020,146.2232907016059,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
508,CA,C_RF_RIRHE_ELC_N,2025,146.2232907016059,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
509,CA,C_RF_RIRHE_ELC_N,2030,143.68784544358115,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
510,CA,C_RF_RIRHE_ELC_N,2035,143.68784544358115,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
511,CA,C_RF_RIRHE_ELC_N,2040,144.63390710702322,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
512,CA,C_RF_RIRHE_ELC_N,2045,144.63390710702322,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
513,CA,C_RF_RIRHE_ELC_N,2050,144.63390710702322,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
516,CA,C_RF_RIRST_ELC_N,2020,144.17979750857106,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
517,CA,C_RF_RIRST_ELC_N,2025,144.17979750857106,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
518,CA,C_RF_RIRST_ELC_N,2030,154.28373607413232,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
519,CA,C_RF_RIRST_ELC_N,2035,154.28373607413232,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
520,CA,C_RF_RIRST_ELC_N,2040,156.78133886561938,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
521,CA,C_RF_RIRST_ELC_N,2045,156.78133886561938,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
522,CA,C_RF_RIRST_ELC_N,2050,156.78133886561938,M$/PJ/yr,2.7070771682399997e-05,PJ/yr
525,CA,C_RF_RVMHE_ELC_N,2020,235.70464624180693,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
526,CA,C_RF_RVMHE_ELC_N,2025,235.70464624180693,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
527,CA,C_RF_RVMHE_ELC_N,2030,242.808241711812,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
528,CA,C_RF_RVMHE_ELC_N,2035,242.808241711812,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
529,CA,C_RF_RVMHE_ELC_N,2040,247.6460351784534,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
530,CA,C_RF_RVMHE_ELC_N,2045,247.6460351784534,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
531,CA,C_RF_RVMHE_ELC_N,2050,247.6460351784534,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
532,CA,C_RF_RVMST_ELC_N,2020,224.25316044102283,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
533,CA,C_RF_RVMST_ELC_N,2025,224.25316044102283,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
534,CA,C_RF_RVMST_ELC_N,2030,230.9893285591311,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
535,CA,C_RF_RVMST_ELC_N,2035,230.9893285591311,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
536,CA,C_RF_RVMST_ELC_N,2040,235.58217045784127,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
537,CA,C_RF_RVMST_ELC_N,2045,235.58217045784127,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
538,CA,C_RF_RVMST_ELC_N,2050,235.58217045784127,M$/PJ/yr,1.6728609336000002e-05,PJ/yr
541,CA,C_RF_WIFHE_ELC_N,2020,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
542,CA,C_RF_WIFHE_ELC_N,2025,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
543,CA,C_RF_WIFHE_ELC_N,2030,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
544,CA,C_RF_WIFHE_ELC_N,2035,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
545,CA,C_RF_WIFHE_ELC_N,2040,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
546,CA,C_RF_WIFHE_ELC_N,2045,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
547,CA,C_RF_WIFHE_ELC_N,2050,127.81702745096948,M$/PJ/yr,0.00020438478831840003,PJ/yr
550,CA,C_RF_WIFST_ELC_N,2020,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
551,CA,C_RF_WIFST_ELC_N,2025,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
552,CA,C_RF_WIFST_ELC_N,2030,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
553,CA,C_RF_WIFST_ELC_N,2035,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
554,CA,C_RF_WIFST_ELC_N,2040,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
555,CA,C_RF_WIFST_ELC_N,2045,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
556,CA,C_RF_WIFST_ELC_N,2050,124.51897623483137,M$/PJ/yr,0.00020438478831840003,PJ/yr
559,CA,C_RF_WIRHE_ELC_N,2020,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
560,CA,C_RF_WIRHE_ELC_N,2025,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
561,CA,C_RF_WIRHE_ELC_N,2030,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
562,CA,C_RF_WIRHE_ELC_N,2035,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
563,CA,C_RF_WIRHE_ELC_N,2040,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
564,CA,C_RF_WIRHE_ELC_N,2045,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
565,CA,C_RF_WIRHE_ELC_N,2050,81.72661393592544,M$/PJ/yr,0.000349544754192,PJ/yr
568,CA,C_RF_WIRST_ELC_N,2020,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
569,CA,C_RF_WIRST_ELC_N,2025,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
570,CA,C_RF_WIRST_ELC_N,2030,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
571,CA,C_RF_WIRST_ELC_N,2035,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
572,CA,C_RF_WIRST_ELC_N,2040,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
573,CA,C_RF_WIRST_ELC_N,2045,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
574,CA,C_RF_WIRST_ELC_N,2050,81.19028852710832,M$/PJ/yr,0.000349544754192,PJ/yr
577,CA,C_SC_CCCHE_ELC_N,2020,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
578,CA,C_SC_CCCHE_ELC_N,2025,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
579,CA,C_SC_CCCHE_ELC_N,2030,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
580,CA,C_SC_CCCHE_ELC_N,2035,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
581,CA,C_SC_CCCHE_ELC_N,2040,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
582,CA,C_SC_CCCHE_ELC_N,2045,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
583,CA,C_SC_CCCHE_ELC_N,2050,6.003864993147264,M$/PJ/yr,0.06654474432,PJ/yr
587,CA,C_SC_CCCST_ELC_N,2020,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
588,CA,C_SC_CCCST_ELC_N,2025,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
589,CA,C_SC_CCCST_ELC_N,2030,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
590,CA,C_SC_CCCST_ELC_N,2035,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
591,CA,C_SC_CCCST_ELC_N,2040,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
592,CA,C_SC_CCCST_ELC_N,2045,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
593,CA,C_SC_CCCST_ELC_N,2050,4.618357687036357,M$/PJ/yr,0.06654474432,PJ/yr
597,CA,C_SC_CHA_NGA_N,2020,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
598,CA,C_SC_CHA_NGA_N,2025,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
599,CA,C_SC_CHA_NGA_N,2030,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
600,CA,C_SC_CHA_NGA_N,2035,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
601,CA,C_SC_CHA_NGA_N,2040,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
602,CA,C_SC_CHA_NGA_N,2045,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
603,CA,C_SC_CHA_NGA_N,2050,9.236715374072714,M$/PJ/yr,0.1663618608,PJ/yr
607,CA,C_SC_CHEDAHE_N,2020,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
608,CA,C_SC_CHEDAHE_N,2025,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
609,CA,C_SC_CHEDAHE_N,2030,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
610,CA,C_SC_CHEDAHE_N,2035,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
611,CA,C_SC_CHEDAHE_N,2040,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
612,CA,C_SC_CHEDAHE_N,2045,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
613,CA,C_SC_CHEDAHE_N,2050,9.698551142776347,M$/PJ/yr,0.04436316288000001,PJ/yr
617,CA,C_SC_CRCHE_ELC_N,2020,8.54396172101726,M$/PJ/yr,0.022181581440000004,PJ/yr
618,CA,C_SC_CRCHE_ELC_N,2025,8.54396172101726,M$/PJ/yr,0.022181581440000004,PJ/yr
619,CA,C_SC_CRCHE_ELC_N,2030,8.54396172101726,M$/PJ/yr,0.022181581440000004,PJ/yr
