,regions,tech,vintage,tech_rate,tech_rate_notes
8380,SE,C_LT_8FTLEDHE_LFL_N,2040,0.3,nan
8381,SE,C_LT_8FTLEDST_LFL_N,2040,0.3,nan
8382,SE,C_LT_8FTLUMHE_LFL_N,2040,0.3,nan
8383,SE,C_LT_8FTLUMST_LFL_N,2040,0.3,nan
8384,SE,C_LT_8FTT8HE_LFL_N,2040,0.3,nan
8385,SE,C_LT_8FTT8HOHE_LFL_N,2040,0.3,nan
8386,SE,C_LT_8FTT8HOST_LFL_N,2040,0.3,nan
8387,SE,C_LT_8FTT8ST_LFL_N,2040,0.3,nan
8388,SE,C_LT_CFLHE_GSL_N,2040,0.3,nan
8389,SE,C_LT_CFLST_GSL_N,2040,0.3,nan
8390,SE,C_LT_HALST_RFL_N,2040,0.3,nan
8391,SE,C_LT_HIRST_RFL_N,2040,0.3,nan
8392,SE,C_LT_LEDHE_GSL_N,2040,0.3,nan
8393,SE,C_LT_LEDHE_LFL_N,2040,0.3,nan
8394,SE,C_LT_LEDHE_RFL_N,2040,0.3,nan
8395,SE,C_LT_LEDST_GSL_N,2040,0.3,nan
8396,SE,C_LT_LEDST_LFL_N,2040,0.3,nan
8397,SE,C_LT_LEDST_RFL_N,2040,0.3,nan
8398,SE,C_LT_LUMHE_HB_N,2040,0.3,nan
8399,SE,C_LT_LUMHE_LB_N,2040,0.3,nan
8400,SE,C_LT_LUMHE_LFL_N,2040,0.3,nan
8401,SE,C_LT_LUMST_HB_N,2040,0.3,nan
8402,SE,C_LT_LUMST_LB_N,2040,0.3,nan
8403,SE,C_LT_LUMST_LFL_N,2040,0.3,nan
8404,SE,C_LT_MERCST_HB_N,2040,0.3,nan
8405,SE,C_LT_MERCST_LB_N,2040,0.3,nan
8406,SE,C_LT_MTHALST_HB_N,2040,0.3,nan
8407,SE,C_LT_MTHALST_LB_N,2040,0.3,nan
8408,SE,C_LT_NAVAPST_HB_N,2040,0.3,nan
8409,SE,C_LT_NAVAPST_LB_N,2040,0.3,nan
8410,SE,C_LT_T5HE_LFL_N,2040,0.3,nan
8411,SE,C_LT_T5HOHE_HB_N,2040,0.3,nan
8412,SE,C_LT_T5HOST_HB_N,2040,0.3,nan
8413,SE,C_LT_T5ST_LFL_N,2040,0.3,nan
8414,SE,C_LT_T8HE_LFL_N,2040,0.3,nan
8415,SE,C_LT_T8ST_LFL_N,2040,0.3,nan
8419,SE,C_RF_BVMHE_ELC_N,2040,0.3,nan
8420,SE,C_RF_BVMST_ELC_N,2040,0.3,nan
8421,SE,C_RF_CENHE_ELC_N,2040,0.3,nan
8422,SE,C_RF_CENST_ELC_N,2040,0.3,nan
8423,SE,C_RF_CMPHE_ELC_N,2040,0.3,nan
8424,SE,C_RF_CMPST_ELC_N,2040,0.3,nan
8425,SE,C_RF_CNDHE_ELC_N,2040,0.3,nan
8426,SE,C_RF_CNDST_ELC_N,2040,0.3,nan
8427,SE,C_RF_ICMHE_ELC_N,2040,0.3,nan
8428,SE,C_RF_ICMST_ELC_N,2040,0.3,nan
8429,SE,C_RF_RIFHE_ELC_N,2040,0.3,nan
8430,SE,C_RF_RIFST_ELC_N,2040,0.3,nan
8431,SE,C_RF_RIRHE_ELC_N,2040,0.3,nan
8432,SE,C_RF_RIRST_ELC_N,2040,0.3,nan
8433,SE,C_RF_RVMHE_ELC_N,2040,0.3,nan
8434,SE,C_RF_RVMST_ELC_N,2040,0.3,nan
8435,SE,C_RF_WIFHE_ELC_N,2040,0.3,nan
8436,SE,C_RF_WIFST_ELC_N,2040,0.3,nan
8437,SE,C_RF_WIRHE_ELC_N,2040,0.3,nan
8438,SE,C_RF_WIRST_ELC_N,2040,0.3,nan
8439,SE,C_SC_CCCHE_ELC_N,2040,0.3,nan
8440,SE,C_SC_CCCST_ELC_N,2040,0.3,nan
8441,SE,C_SC_CHA_NGA_N,2040,0.3,nan
8442,SE,C_SC_CHEDAHE_N,2040,0.3,nan
8443,SE,C_SC_CRCHE_ELC_N,2040,0.3,nan
8444,SE,C_SC_CRCST_ELC_N,2040,0.3,nan
8445,SE,C_SC_CSCHE_ELC_N,2040,0.3,nan
8446,SE,C_SC_CSCST_ELC_N,2040,0.3,nan
8447,SE,C_SC_CSWHE_ELC_N,2040,0.3,nan
8448,SE,C_SC_CSWST_ELC_N,2040,0.3,nan
8449,SE,C_SC_RACHE_ELC_N,2040,0.3,nan
8450,SE,C_SC_RACST_ELC_N,2040,0.3,nan
8451,SE,C_SC_RACST_NGA_N,2040,0.3,nan
8452,SE,C_SH_BHE_DISTOIL_N,2040,0.3,nan
8453,SE,C_SH_BHE_NGA_N,2040,0.3,nan
8454,SE,C_SH_BST_DISTOIL_N,2040,0.3,nan
8455,SE,C_SH_BST_ELC_N,2040,0.3,nan
8456,SE,C_SH_BST_NGA_N,2040,0.3,nan
8457,SE,C_SH_ERST_ELC_N,2040,0.3,nan
8458,SE,C_SH_FHE_NGA_N,2040,0.3,nan
8459,SE,C_SH_FST_DISTOIL_N,2040,0.3,nan
8460,SE,C_SH_FST_NGA_N,2040,0.3,nan
8461,SE,C_VT_CAVHE_ELC_N,2040,0.3,nan
8462,SE,C_VT_CAVST_ELC_N,2040,0.3,nan
8463,SE,C_VT_VAVHE_ELC_N,2040,0.3,nan
8464,SE,C_VT_VAVST_ELC_N,2040,0.3,nan
8465,SE,C_WH_DWHHE_DISTOIL_N,2040,0.3,nan
8466,SE,C_WH_DWHST_DISTOIL_N,2040,0.3,nan
8467,SE,C_WH_EWHST_ELC_N,2040,0.3,nan
8468,SE,C_WH_HPST_ELC_N,2040,0.3,nan
8469,SE,C_WH_NWHHE_NGA_N,2040,0.3,nan
8470,SE,C_WH_NWHST_NGA_N,2040,0.3,nan
8471,SE,C_WH_SOLST_ELC_N,2040,0.3,nan
8472,SE,R_CD_HE_ELC_N,2040,0.3,nan
8473,SE,R_CD_HE_NGA_N,2040,0.3,nan
8474,SE,R_CD_ST_ELC_N,2040,0.3,nan
8475,SE,R_CD_ST_NGA_N,2040,0.3,nan
8476,SE,R_CK_OVHE_NGA_N,2040,0.3,nan
8477,SE,R_CK_OVST_NGA_N,2040,0.3,nan
8478,SE,R_CK_TOPHE_ELC_N,2040,0.3,nan
8479,SE,R_CK_TOPHE_NGA_N,2040,0.3,nan
8480,SE,R_CK_TOPST_ELC_N,2040,0.3,nan
8481,SE,R_CK_TOPST_NGA_N,2040,0.3,nan
8482,SE,R_DW_HE_ELC_N,2040,0.3,nan
8483,SE,R_DW_ST_ELC_N,2040,0.3,nan
8484,SE,R_FZ_CHESTHE_N,2040,0.3,nan
8485,SE,R_FZ_CHESTST_N,2040,0.3,nan
8486,SE,R_FZ_UPRIGHTHE_N,2040,0.3,nan
8487,SE,R_FZ_UPRIGHTST_N,2040,0.3,nan
8488,SE,R_HPHE_ELC_N,2040,0.3,nan
8489,SE,R_HPHE_GEO_N,2040,0.3,nan
8490,SE,R_HPST_ELC_N,2040,0.3,nan
8491,SE,R_HPST_GEO_N,2040,0.3,nan
8492,SE,R_HPST_NGA_N,2040,0.3,nan
8493,SE,R_HP_NGA_N,2040,0.3,nan
8494,SE,R_LT_CFLHE_GSL_N,2040,0.3,nan
8495,SE,R_LT_CFLHE_RFL_N,2040,0.3,nan
8496,SE,R_LT_CFLST_GSL_N,2040,0.3,nan
8497,SE,R_LT_CFLST_RFL_N,2040,0.3,nan
8498,SE,R_LT_CFLST_ROL_N,2040,0.3,nan
8499,SE,R_LT_HALST_RFL_N,2040,0.3,nan
8500,SE,R_LT_HALST_ROL_N,2040,0.3,nan
8501,SE,R_LT_HIRST_RFL_N,2040,0.3,nan
8502,SE,R_LT_HIRST_ROL_N,2040,0.3,nan
8503,SE,R_LT_INCST_RFL_N,2040,0.3,nan
8504,SE,R_LT_INCST_ROL_N,2040,0.3,nan
8505,SE,R_LT_LED60HE_GSL_N,2040,0.3,nan
8506,SE,R_LT_LED60ST_GSL_N,2040,0.3,nan
8507,SE,R_LT_LEDHE_LUM_N,2040,0.3,nan
8508,SE,R_LT_LEDHE_RFL_N,2040,0.3,nan
8509,SE,R_LT_LEDHE_ROL_N,2040,0.3,nan
8510,SE,R_LT_LEDST_LUM_N,2040,0.3,nan
8511,SE,R_LT_LEDST_RFL_N,2040,0.3,nan
8512,SE,R_LT_LEDST_ROL_N,2040,0.3,nan
8513,SE,R_LT_LLRHE_L2L_N,2040,0.3,nan
8514,SE,R_LT_LLRST_L2L_N,2040,0.3,nan
8515,SE,R_LT_T5HE_LFL_N,2040,0.3,nan
8516,SE,R_LT_T5ST_LFL_N,2040,0.3,nan
8517,SE,R_LT_T8HE_LFL_N,2040,0.3,nan
8518,SE,R_LT_T8ST_LFL_N,2040,0.3,nan
8520,SE,R_RF_BFHE_ELC_N,2040,0.3,nan
8521,SE,R_RF_BFST_ELC_N,2040,0.3,nan
8522,SE,R_RF_SFHE_ELC_N,2040,0.3,nan
8523,SE,R_RF_SFST_ELC_N,2040,0.3,nan
8524,SE,R_RF_TFHE_ELC_N,2040,0.3,nan
8525,SE,R_RF_TFST_ELC_N,2040,0.3,nan
8526,SE,R_SC_CACHE_ELC_N,2040,0.3,nan
8527,SE,R_SC_CACST_ELC_N,2040,0.3,nan
8528,SE,R_SC_RACHE_ELC_N,2040,0.3,nan
8529,SE,R_SC_RACST_ELC_N,2040,0.3,nan
8530,SE,R_SH_BLRHE_DISTOIL_N,2040,0.3,nan
8531,SE,R_SH_BLRHE_NGA_N,2040,0.3,nan
8532,SE,R_SH_BLRST_DISTOIL_N,2040,0.3,nan
8533,SE,R_SH_BLRST_NGA_N,2040,0.3,nan
8534,SE,R_SH_FHE_DISTOIL_N,2040,0.3,nan
8535,SE,R_SH_FHE_NGA_N,2040,0.3,nan
8536,SE,R_SH_FST_DISTOIL_N,2040,0.3,nan
8537,SE,R_SH_FST_ELC_N,2040,0.3,nan
8538,SE,R_SH_FST_LPG_N,2040,0.3,nan
8539,SE,R_SH_FST_NGA_N,2040,0.3,nan
8540,SE,R_SH_PLTHE_BIO_N,2040,0.3,nan
8541,SE,R_SH_PLTST_BIO_N,2040,0.3,nan
8542,SE,R_SH_RESST_ELC_N,2040,0.3,nan
8543,SE,R_SH_WHHE_BIO_N,2040,0.3,nan
8544,SE,R_SH_WHST_BIO_N,2040,0.3,nan
8545,SE,R_WH_ERHE_ELC_N,2040,0.3,nan
8546,SE,R_WH_ERST_ELC_N,2040,0.3,nan
8547,SE,R_WH_GFHE_NGA_N,2040,0.3,nan
8548,SE,R_WH_GFST_NGA_N,2040,0.3,nan
8549,SE,R_WH_HPHE_ELC_N,2040,0.3,nan
8550,SE,R_WH_HPST_ELC_N,2040,0.3,nan
8551,SE,R_WH_OFHE_DISTOIL_N,2040,0.3,nan
8552,SE,R_WH_OFST_DISTOIL_N,2040,0.3,nan
8553,SE,R_WH_SOLST_ELC_N,2040,0.3,nan
8554,SE,C_AHPHE_ELC_N,2045,0.3,nan
8555,SE,C_AHPST_ELC_N,2045,0.3,nan
8556,SE,C_CK_RANGEHE_ELC_N,2045,0.3,nan
8557,SE,C_CK_RANGEHE_NGA_N,2045,0.3,nan
8558,SE,C_CK_RANGEST_ELC_N,2045,0.3,nan
8559,SE,C_CK_RANGEST_NGA_N,2045,0.3,nan
8560,SE,C_GHPHE_ELC_N,2045,0.3,nan
8561,SE,C_GHPST_ELC_N,2045,0.3,nan
8562,SE,C_LT_8FTLEDHE_LFL_N,2045,0.3,nan
8563,SE,C_LT_8FTLEDST_LFL_N,2045,0.3,nan
8564,SE,C_LT_8FTLUMHE_LFL_N,2045,0.3,nan
8565,SE,C_LT_8FTLUMST_LFL_N,2045,0.3,nan
8566,SE,C_LT_8FTT8HE_LFL_N,2045,0.3,nan
8567,SE,C_LT_8FTT8HOHE_LFL_N,2045,0.3,nan
8568,SE,C_LT_8FTT8HOST_LFL_N,2045,0.3,nan
8569,SE,C_LT_8FTT8ST_LFL_N,2045,0.3,nan
8570,SE,C_LT_CFLHE_GSL_N,2045,0.3,nan
8571,SE,C_LT_CFLST_GSL_N,2045,0.3,nan
8572,SE,C_LT_HALST_RFL_N,2045,0.3,nan
8573,SE,C_LT_HIRST_RFL_N,2045,0.3,nan
8574,SE,C_LT_LEDHE_GSL_N,2045,0.3,nan
8575,SE,C_LT_LEDHE_LFL_N,2045,0.3,nan
8576,SE,C_LT_LEDHE_RFL_N,2045,0.3,nan
8577,SE,C_LT_LEDST_GSL_N,2045,0.3,nan
8578,SE,C_LT_LEDST_LFL_N,2045,0.3,nan
8579,SE,C_LT_LEDST_RFL_N,2045,0.3,nan
8580,SE,C_LT_LUMHE_HB_N,2045,0.3,nan
8581,SE,C_LT_LUMHE_LB_N,2045,0.3,nan
8582,SE,C_LT_LUMHE_LFL_N,2045,0.3,nan
8583,SE,C_LT_LUMST_HB_N,2045,0.3,nan
8584,SE,C_LT_LUMST_LB_N,2045,0.3,nan
8585,SE,C_LT_LUMST_LFL_N,2045,0.3,nan
8586,SE,C_LT_MERCST_HB_N,2045,0.3,nan
8587,SE,C_LT_MERCST_LB_N,2045,0.3,nan
8588,SE,C_LT_MTHALST_HB_N,2045,0.3,nan
8589,SE,C_LT_MTHALST_LB_N,2045,0.3,nan
8590,SE,C_LT_NAVAPST_HB_N,2045,0.3,nan
8591,SE,C_LT_NAVAPST_LB_N,2045,0.3,nan
8592,SE,C_LT_T5HE_LFL_N,2045,0.3,nan
8593,SE,C_LT_T5HOHE_HB_N,2045,0.3,nan
8594,SE,C_LT_T5HOST_HB_N,2045,0.3,nan
8595,SE,C_LT_T5ST_LFL_N,2045,0.3,nan
8596,SE,C_LT_T8HE_LFL_N,2045,0.3,nan
8597,SE,C_LT_T8ST_LFL_N,2045,0.3,nan
8601,SE,C_RF_BVMHE_ELC_N,2045,0.3,nan
8602,SE,C_RF_BVMST_ELC_N,2045,0.3,nan
8603,SE,C_RF_CENHE_ELC_N,2045,0.3,nan
8604,SE,C_RF_CENST_ELC_N,2045,0.3,nan
8605,SE,C_RF_CMPHE_ELC_N,2045,0.3,nan
8606,SE,C_RF_CMPST_ELC_N,2045,0.3,nan
8607,SE,C_RF_CNDHE_ELC_N,2045,0.3,nan
8608,SE,C_RF_CNDST_ELC_N,2045,0.3,nan
8609,SE,C_RF_ICMHE_ELC_N,2045,0.3,nan
8610,SE,C_RF_ICMST_ELC_N,2045,0.3,nan
8611,SE,C_RF_RIFHE_ELC_N,2045,0.3,nan
8612,SE,C_RF_RIFST_ELC_N,2045,0.3,nan
8613,SE,C_RF_RIRHE_ELC_N,2045,0.3,nan
8614,SE,C_RF_RIRST_ELC_N,2045,0.3,nan
8615,SE,C_RF_RVMHE_ELC_N,2045,0.3,nan
8616,SE,C_RF_RVMST_ELC_N,2045,0.3,nan
8617,SE,C_RF_WIFHE_ELC_N,2045,0.3,nan
8618,SE,C_RF_WIFST_ELC_N,2045,0.3,nan
8619,SE,C_RF_WIRHE_ELC_N,2045,0.3,nan
8620,SE,C_RF_WIRST_ELC_N,2045,0.3,nan
8621,SE,C_SC_CCCHE_ELC_N,2045,0.3,nan
8622,SE,C_SC_CCCST_ELC_N,2045,0.3,nan
8623,SE,C_SC_CHA_NGA_N,2045,0.3,nan
8624,SE,C_SC_CHEDAHE_N,2045,0.3,nan
8625,SE,C_SC_CRCHE_ELC_N,2045,0.3,nan
8626,SE,C_SC_CRCST_ELC_N,2045,0.3,nan
8627,SE,C_SC_CSCHE_ELC_N,2045,0.3,nan
8628,SE,C_SC_CSCST_ELC_N,2045,0.3,nan
8629,SE,C_SC_CSWHE_ELC_N,2045,0.3,nan
8630,SE,C_SC_CSWST_ELC_N,2045,0.3,nan
8631,SE,C_SC_RACHE_ELC_N,2045,0.3,nan
8632,SE,C_SC_RACST_ELC_N,2045,0.3,nan
8633,SE,C_SC_RACST_NGA_N,2045,0.3,nan
8634,SE,C_SH_BHE_DISTOIL_N,2045,0.3,nan
8635,SE,C_SH_BHE_NGA_N,2045,0.3,nan
8636,SE,C_SH_BST_DISTOIL_N,2045,0.3,nan
8637,SE,C_SH_BST_ELC_N,2045,0.3,nan
8638,SE,C_SH_BST_NGA_N,2045,0.3,nan
8639,SE,C_SH_ERST_ELC_N,2045,0.3,nan
8640,SE,C_SH_FHE_NGA_N,2045,0.3,nan
8641,SE,C_SH_FST_DISTOIL_N,2045,0.3,nan
8642,SE,C_SH_FST_NGA_N,2045,0.3,nan
8643,SE,C_VT_CAVHE_ELC_N,2045,0.3,nan
8644,SE,C_VT_CAVST_ELC_N,2045,0.3,nan
8645,SE,C_VT_VAVHE_ELC_N,2045,0.3,nan
8646,SE,C_VT_VAVST_ELC_N,2045,0.3,nan
8647,SE,C_WH_DWHHE_DISTOIL_N,2045,0.3,nan
8648,SE,C_WH_DWHST_DISTOIL_N,2045,0.3,nan
8649,SE,C_WH_EWHST_ELC_N,2045,0.3,nan
8650,SE,C_WH_HPST_ELC_N,2045,0.3,nan
8651,SE,C_WH_NWHHE_NGA_N,2045,0.3,nan
8652,SE,C_WH_NWHST_NGA_N,2045,0.3,nan
8653,SE,C_WH_SOLST_ELC_N,2045,0.3,nan
8654,SE,R_CD_HE_ELC_N,2045,0.3,nan
8655,SE,R_CD_HE_NGA_N,2045,0.3,nan
8656,SE,R_CD_ST_ELC_N,2045,0.3,nan
8657,SE,R_CD_ST_NGA_N,2045,0.3,nan
8658,SE,R_CK_OVHE_NGA_N,2045,0.3,nan
8659,SE,R_CK_OVST_NGA_N,2045,0.3,nan
8660,SE,R_CK_TOPHE_ELC_N,2045,0.3,nan
8661,SE,R_CK_TOPHE_NGA_N,2045,0.3,nan
8662,SE,R_CK_TOPST_ELC_N,2045,0.3,nan
8663,SE,R_CK_TOPST_NGA_N,2045,0.3,nan
8664,SE,R_DW_HE_ELC_N,2045,0.3,nan
8665,SE,R_DW_ST_ELC_N,2045,0.3,nan
8666,SE,R_FZ_CHESTHE_N,2045,0.3,nan
8667,SE,R_FZ_CHESTST_N,2045,0.3,nan
8668,SE,R_FZ_UPRIGHTHE_N,2045,0.3,nan
8669,SE,R_FZ_UPRIGHTST_N,2045,0.3,nan
8670,SE,R_HPHE_ELC_N,2045,0.3,nan
8671,SE,R_HPHE_GEO_N,2045,0.3,nan
8672,SE,R_HPST_ELC_N,2045,0.3,nan
8673,SE,R_HPST_GEO_N,2045,0.3,nan
8674,SE,R_HPST_NGA_N,2045,0.3,nan
8675,SE,R_HP_NGA_N,2045,0.3,nan
8676,SE,R_LT_CFLHE_GSL_N,2045,0.3,nan
8677,SE,R_LT_CFLHE_RFL_N,2045,0.3,nan
8678,SE,R_LT_CFLST_GSL_N,2045,0.3,nan
8679,SE,R_LT_CFLST_RFL_N,2045,0.3,nan
8680,SE,R_LT_CFLST_ROL_N,2045,0.3,nan
8681,SE,R_LT_HALST_RFL_N,2045,0.3,nan
8682,SE,R_LT_HALST_ROL_N,2045,0.3,nan
8683,SE,R_LT_HIRST_RFL_N,2045,0.3,nan
8684,SE,R_LT_HIRST_ROL_N,2045,0.3,nan
8685,SE,R_LT_INCST_RFL_N,2045,0.3,nan
8686,SE,R_LT_INCST_ROL_N,2045,0.3,nan
8687,SE,R_LT_LED60HE_GSL_N,2045,0.3,nan
8688,SE,R_LT_LED60ST_GSL_N,2045,0.3,nan
8689,SE,R_LT_LEDHE_LUM_N,2045,0.3,nan
8690,SE,R_LT_LEDHE_RFL_N,2045,0.3,nan
8691,SE,R_LT_LEDHE_ROL_N,2045,0.3,nan
8692,SE,R_LT_LEDST_LUM_N,2045,0.3,nan
8693,SE,R_LT_LEDST_RFL_N,2045,0.3,nan
8694,SE,R_LT_LEDST_ROL_N,2045,0.3,nan
8695,SE,R_LT_LLRHE_L2L_N,2045,0.3,nan
8696,SE,R_LT_LLRST_L2L_N,2045,0.3,nan
8697,SE,R_LT_T5HE_LFL_N,2045,0.3,nan
8698,SE,R_LT_T5ST_LFL_N,2045,0.3,nan
8699,SE,R_LT_T8HE_LFL_N,2045,0.3,nan
8700,SE,R_LT_T8ST_LFL_N,2045,0.3,nan
8702,SE,R_RF_BFHE_ELC_N,2045,0.3,nan
8703,SE,R_RF_BFST_ELC_N,2045,0.3,nan
8704,SE,R_RF_SFHE_ELC_N,2045,0.3,nan
8705,SE,R_RF_SFST_ELC_N,2045,0.3,nan
8706,SE,R_RF_TFHE_ELC_N,2045,0.3,nan
8707,SE,R_RF_TFST_ELC_N,2045,0.3,nan
8708,SE,R_SC_CACHE_ELC_N,2045,0.3,nan
8709,SE,R_SC_CACST_ELC_N,2045,0.3,nan
8710,SE,R_SC_RACHE_ELC_N,2045,0.3,nan
8711,SE,R_SC_RACST_ELC_N,2045,0.3,nan
8712,SE,R_SH_BLRHE_DISTOIL_N,2045,0.3,nan
8713,SE,R_SH_BLRHE_NGA_N,2045,0.3,nan
8714,SE,R_SH_BLRST_DISTOIL_N,2045,0.3,nan
8715,SE,R_SH_BLRST_NGA_N,2045,0.3,nan
8716,SE,R_SH_FHE_DISTOIL_N,2045,0.3,nan
8717,SE,R_SH_FHE_NGA_N,2045,0.3,nan
8718,SE,R_SH_FST_DISTOIL_N,2045,0.3,nan
8719,SE,R_SH_FST_ELC_N,2045,0.3,nan
8720,SE,R_SH_FST_LPG_N,2045,0.3,nan
8721,SE,R_SH_FST_NGA_N,2045,0.3,nan
8722,SE,R_SH_PLTHE_BIO_N,2045,0.3,nan
8723,SE,R_SH_PLTST_BIO_N,2045,0.3,nan
8724,SE,R_SH_RESST_ELC_N,2045,0.3,nan
8725,SE,R_SH_WHHE_BIO_N,2045,0.3,nan
8726,SE,R_SH_WHST_BIO_N,2045,0.3,nan
8727,SE,R_WH_ERHE_ELC_N,2045,0.3,nan
8728,SE,R_WH_ERST_ELC_N,2045,0.3,nan
8729,SE,R_WH_GFHE_NGA_N,2045,0.3,nan
8730,SE,R_WH_GFST_NGA_N,2045,0.3,nan
8731,SE,R_WH_HPHE_ELC_N,2045,0.3,nan
8732,SE,R_WH_HPST_ELC_N,2045,0.3,nan
8733,SE,R_WH_OFHE_DISTOIL_N,2045,0.3,nan
8734,SE,R_WH_OFST_DISTOIL_N,2045,0.3,nan
8735,SE,R_WH_SOLST_ELC_N,2045,0.3,nan
8736,SE,C_AHPHE_ELC_N,2050,0.3,nan
8737,SE,C_AHPST_ELC_N,2050,0.3,nan
8738,SE,C_CK_RANGEHE_ELC_N,2050,0.3,nan
8739,SE,C_CK_RANGEHE_NGA_N,2050,0.3,nan
8740,SE,C_CK_RANGEST_ELC_N,2050,0.3,nan
8741,SE,C_CK_RANGEST_NGA_N,2050,0.3,nan
8742,SE,C_GHPHE_ELC_N,2050,0.3,nan
8743,SE,C_GHPST_ELC_N,2050,0.3,nan
8744,SE,C_LT_8FTLEDHE_LFL_N,2050,0.3,nan
8745,SE,C_LT_8FTLEDST_LFL_N,2050,0.3,nan
8746,SE,C_LT_8FTLUMHE_LFL_N,2050,0.3,nan
8747,SE,C_LT_8FTLUMST_LFL_N,2050,0.3,nan
8748,SE,C_LT_8FTT8HE_LFL_N,2050,0.3,nan
8749,SE,C_LT_8FTT8HOHE_LFL_N,2050,0.3,nan
8750,SE,C_LT_8FTT8HOST_LFL_N,2050,0.3,nan
8751,SE,C_LT_8FTT8ST_LFL_N,2050,0.3,nan
8752,SE,C_LT_CFLHE_GSL_N,2050,0.3,nan
8753,SE,C_LT_CFLST_GSL_N,2050,0.3,nan
8754,SE,C_LT_HALST_RFL_N,2050,0.3,nan
8755,SE,C_LT_HIRST_RFL_N,2050,0.3,nan
8756,SE,C_LT_LEDHE_GSL_N,2050,0.3,nan
8757,SE,C_LT_LEDHE_LFL_N,2050,0.3,nan
8758,SE,C_LT_LEDHE_RFL_N,2050,0.3,nan
8759,SE,C_LT_LEDST_GSL_N,2050,0.3,nan
8760,SE,C_LT_LEDST_LFL_N,2050,0.3,nan
8761,SE,C_LT_LEDST_RFL_N,2050,0.3,nan
8762,SE,C_LT_LUMHE_HB_N,2050,0.3,nan
8763,SE,C_LT_LUMHE_LB_N,2050,0.3,nan
8764,SE,C_LT_LUMHE_LFL_N,2050,0.3,nan
8765,SE,C_LT_LUMST_HB_N,2050,0.3,nan
8766,SE,C_LT_LUMST_LB_N,2050,0.3,nan
8767,SE,C_LT_LUMST_LFL_N,2050,0.3,nan
8768,SE,C_LT_MERCST_HB_N,2050,0.3,nan
8769,SE,C_LT_MERCST_LB_N,2050,0.3,nan
8770,SE,C_LT_MTHALST_HB_N,2050,0.3,nan
8771,SE,C_LT_MTHALST_LB_N,2050,0.3,nan
8772,SE,C_LT_NAVAPST_HB_N,2050,0.3,nan
8773,SE,C_LT_NAVAPST_LB_N,2050,0.3,nan
8774,SE,C_LT_T5HE_LFL_N,2050,0.3,nan
8775,SE,C_LT_T5HOHE_HB_N,2050,0.3,nan
8776,SE,C_LT_T5HOST_HB_N,2050,0.3,nan
8777,SE,C_LT_T5ST_LFL_N,2050,0.3,nan
8778,SE,C_LT_T8HE_LFL_N,2050,0.3,nan
8779,SE,C_LT_T8ST_LFL_N,2050,0.3,nan
8783,SE,C_RF_BVMHE_ELC_N,2050,0.3,nan
8784,SE,C_RF_BVMST_ELC_N,2050,0.3,nan
8785,SE,C_RF_CENHE_ELC_N,2050,0.3,nan
8786,SE,C_RF_CENST_ELC_N,2050,0.3,nan
8787,SE,C_RF_CMPHE_ELC_N,2050,0.3,nan
8788,SE,C_RF_CMPST_ELC_N,2050,0.3,nan
8789,SE,C_RF_CNDHE_ELC_N,2050,0.3,nan
8790,SE,C_RF_CNDST_ELC_N,2050,0.3,nan
8791,SE,C_RF_ICMHE_ELC_N,2050,0.3,nan
8792,SE,C_RF_ICMST_ELC_N,2050,0.3,nan
8793,SE,C_RF_RIFHE_ELC_N,2050,0.3,nan
8794,SE,C_RF_RIFST_ELC_N,2050,0.3,nan
8795,SE,C_RF_RIRHE_ELC_N,2050,0.3,nan
8796,SE,C_RF_RIRST_ELC_N,2050,0.3,nan
8797,SE,C_RF_RVMHE_ELC_N,2050,0.3,nan
8798,SE,C_RF_RVMST_ELC_N,2050,0.3,nan
8799,SE,C_RF_WIFHE_ELC_N,2050,0.3,nan
8800,SE,C_RF_WIFST_ELC_N,2050,0.3,nan
8801,SE,C_RF_WIRHE_ELC_N,2050,0.3,nan
8802,SE,C_RF_WIRST_ELC_N,2050,0.3,nan
8803,SE,C_SC_CCCHE_ELC_N,2050,0.3,nan
8804,SE,C_SC_CCCST_ELC_N,2050,0.3,nan
8805,SE,C_SC_CHA_NGA_N,2050,0.3,nan
8806,SE,C_SC_CHEDAHE_N,2050,0.3,nan
8807,SE,C_SC_CRCHE_ELC_N,2050,0.3,nan
8808,SE,C_SC_CRCST_ELC_N,2050,0.3,nan
8809,SE,C_SC_CSCHE_ELC_N,2050,0.3,nan
8810,SE,C_SC_CSCST_ELC_N,2050,0.3,nan
8811,SE,C_SC_CSWHE_ELC_N,2050,0.3,nan
8812,SE,C_SC_CSWST_ELC_N,2050,0.3,nan
8813,SE,C_SC_RACHE_ELC_N,2050,0.3,nan
8814,SE,C_SC_RACST_ELC_N,2050,0.3,nan
8815,SE,C_SC_RACST_NGA_N,2050,0.3,nan
8816,SE,C_SH_BHE_DISTOIL_N,2050,0.3,nan
8817,SE,C_SH_BHE_NGA_N,2050,0.3,nan
8818,SE,C_SH_BST_DISTOIL_N,2050,0.3,nan
8819,SE,C_SH_BST_ELC_N,2050,0.3,nan
8820,SE,C_SH_BST_NGA_N,2050,0.3,nan
8821,SE,C_SH_ERST_ELC_N,2050,0.3,nan
8822,SE,C_SH_FHE_NGA_N,2050,0.3,nan
8823,SE,C_SH_FST_DISTOIL_N,2050,0.3,nan
8824,SE,C_SH_FST_NGA_N,2050,0.3,nan
