,periods,regions,tech,vintage,cost_fixed,cost_fixed_units,capacity,capacity_units,lifetime
387,2025,CA,C_LT_HIRST_RFL_N,2025,8.432291994235388,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
388,2030,CA,C_LT_HIRST_RFL_N,2030,7.769553325792139,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
389,2035,CA,C_LT_HIRST_RFL_N,2035,7.769553325792139,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
390,2040,CA,C_LT_HIRST_RFL_N,2040,7.16321794828023,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
391,2045,CA,C_LT_HIRST_RFL_N,2045,7.16321794828023,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
392,2050,CA,C_LT_HIRST_RFL_N,2050,7.16321794828023,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
393,2019,CA,C_LT_HIR_RFL_R,2019,15.923361587484063,M$/giga lumens,1.407e-06,giga lumens,2.0
394,2020,CA,C_LT_HIR_RFL_R,2019,15.923361587484063,M$/giga lumens,1.407e-06,giga lumens,2.0
395,2020,CA,C_LT_LEDHE_GSL_N,2020,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
396,2025,CA,C_LT_LEDHE_GSL_N,2020,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
397,2030,CA,C_LT_LEDHE_GSL_N,2020,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
398,2025,CA,C_LT_LEDHE_GSL_N,2025,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
399,2030,CA,C_LT_LEDHE_GSL_N,2025,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
400,2035,CA,C_LT_LEDHE_GSL_N,2025,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
401,2030,CA,C_LT_LEDHE_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
402,2035,CA,C_LT_LEDHE_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
403,2040,CA,C_LT_LEDHE_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
404,2035,CA,C_LT_LEDHE_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
405,2040,CA,C_LT_LEDHE_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
406,2045,CA,C_LT_LEDHE_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
407,2040,CA,C_LT_LEDHE_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
408,2045,CA,C_LT_LEDHE_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
409,2050,CA,C_LT_LEDHE_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
410,2045,CA,C_LT_LEDHE_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
411,2050,CA,C_LT_LEDHE_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
412,2050,CA,C_LT_LEDHE_GSL_N,2050,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
413,2020,CA,C_LT_LEDHE_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
414,2025,CA,C_LT_LEDHE_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
415,2030,CA,C_LT_LEDHE_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
416,2025,CA,C_LT_LEDHE_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
417,2030,CA,C_LT_LEDHE_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
418,2035,CA,C_LT_LEDHE_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
419,2030,CA,C_LT_LEDHE_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
420,2035,CA,C_LT_LEDHE_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
421,2040,CA,C_LT_LEDHE_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
422,2035,CA,C_LT_LEDHE_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
423,2040,CA,C_LT_LEDHE_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
424,2045,CA,C_LT_LEDHE_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
425,2040,CA,C_LT_LEDHE_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
426,2045,CA,C_LT_LEDHE_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
427,2050,CA,C_LT_LEDHE_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
428,2045,CA,C_LT_LEDHE_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
429,2050,CA,C_LT_LEDHE_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
430,2050,CA,C_LT_LEDHE_LFL_N,2050,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
431,2020,CA,C_LT_LEDHE_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
432,2025,CA,C_LT_LEDHE_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
433,2030,CA,C_LT_LEDHE_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
434,2025,CA,C_LT_LEDHE_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
435,2030,CA,C_LT_LEDHE_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
436,2035,CA,C_LT_LEDHE_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
437,2030,CA,C_LT_LEDHE_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
438,2035,CA,C_LT_LEDHE_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
439,2040,CA,C_LT_LEDHE_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
440,2035,CA,C_LT_LEDHE_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
441,2040,CA,C_LT_LEDHE_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
442,2045,CA,C_LT_LEDHE_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
443,2040,CA,C_LT_LEDHE_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
444,2045,CA,C_LT_LEDHE_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
445,2050,CA,C_LT_LEDHE_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
446,2045,CA,C_LT_LEDHE_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
447,2050,CA,C_LT_LEDHE_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
448,2050,CA,C_LT_LEDHE_RFL_N,2050,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
449,2020,CA,C_LT_LEDST_GSL_N,2020,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
450,2025,CA,C_LT_LEDST_GSL_N,2020,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
451,2030,CA,C_LT_LEDST_GSL_N,2020,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
452,2025,CA,C_LT_LEDST_GSL_N,2025,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
453,2030,CA,C_LT_LEDST_GSL_N,2025,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
454,2035,CA,C_LT_LEDST_GSL_N,2025,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
455,2030,CA,C_LT_LEDST_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
456,2035,CA,C_LT_LEDST_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
457,2040,CA,C_LT_LEDST_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
458,2035,CA,C_LT_LEDST_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
459,2040,CA,C_LT_LEDST_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
460,2045,CA,C_LT_LEDST_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
461,2040,CA,C_LT_LEDST_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
462,2045,CA,C_LT_LEDST_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
463,2050,CA,C_LT_LEDST_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
464,2045,CA,C_LT_LEDST_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
465,2050,CA,C_LT_LEDST_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
466,2050,CA,C_LT_LEDST_GSL_N,2050,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
467,2020,CA,C_LT_LEDST_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
468,2025,CA,C_LT_LEDST_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
469,2030,CA,C_LT_LEDST_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
470,2025,CA,C_LT_LEDST_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
471,2030,CA,C_LT_LEDST_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
472,2035,CA,C_LT_LEDST_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
473,2030,CA,C_LT_LEDST_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
474,2035,CA,C_LT_LEDST_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
475,2040,CA,C_LT_LEDST_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
476,2035,CA,C_LT_LEDST_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
477,2040,CA,C_LT_LEDST_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
478,2045,CA,C_LT_LEDST_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
479,2040,CA,C_LT_LEDST_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
480,2045,CA,C_LT_LEDST_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
481,2050,CA,C_LT_LEDST_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
482,2045,CA,C_LT_LEDST_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
483,2050,CA,C_LT_LEDST_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
484,2050,CA,C_LT_LEDST_LFL_N,2050,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
485,2020,CA,C_LT_LEDST_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
486,2025,CA,C_LT_LEDST_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
487,2030,CA,C_LT_LEDST_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
488,2025,CA,C_LT_LEDST_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
489,2030,CA,C_LT_LEDST_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
490,2035,CA,C_LT_LEDST_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
491,2030,CA,C_LT_LEDST_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
492,2035,CA,C_LT_LEDST_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
493,2040,CA,C_LT_LEDST_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
494,2035,CA,C_LT_LEDST_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
495,2040,CA,C_LT_LEDST_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
496,2045,CA,C_LT_LEDST_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
497,2040,CA,C_LT_LEDST_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
498,2045,CA,C_LT_LEDST_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
499,2050,CA,C_LT_LEDST_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
500,2045,CA,C_LT_LEDST_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
501,2050,CA,C_LT_LEDST_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
502,2050,CA,C_LT_LEDST_RFL_N,2050,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
503,2020,CA,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
504,2025,CA,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
505,2030,CA,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
506,2035,CA,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
507,2040,CA,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
508,2025,CA,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
509,2030,CA,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
510,2035,CA,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
511,2040,CA,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
512,2045,CA,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
513,2030,CA,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
514,2035,CA,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
515,2040,CA,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
516,2045,CA,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
517,2050,CA,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
518,2035,CA,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
519,2040,CA,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
520,2045,CA,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
521,2050,CA,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
522,2040,CA,C_LT_LUMHE_HB_N,2040,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
523,2045,CA,C_LT_LUMHE_HB_N,2040,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
524,2050,CA,C_LT_LUMHE_HB_N,2040,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
525,2045,CA,C_LT_LUMHE_HB_N,2045,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
526,2050,CA,C_LT_LUMHE_HB_N,2045,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
527,2050,CA,C_LT_LUMHE_HB_N,2050,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
528,2020,CA,C_LT_LUMHE_LB_N,2020,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
529,2025,CA,C_LT_LUMHE_LB_N,2020,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
530,2030,CA,C_LT_LUMHE_LB_N,2020,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
531,2035,CA,C_LT_LUMHE_LB_N,2020,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
532,2040,CA,C_LT_LUMHE_LB_N,2020,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
533,2025,CA,C_LT_LUMHE_LB_N,2025,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
534,2030,CA,C_LT_LUMHE_LB_N,2025,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
535,2035,CA,C_LT_LUMHE_LB_N,2025,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
536,2040,CA,C_LT_LUMHE_LB_N,2025,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
537,2045,CA,C_LT_LUMHE_LB_N,2025,1.6668854496922787,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
538,2030,CA,C_LT_LUMHE_LB_N,2030,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
539,2035,CA,C_LT_LUMHE_LB_N,2030,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
540,2040,CA,C_LT_LUMHE_LB_N,2030,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
541,2045,CA,C_LT_LUMHE_LB_N,2030,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
542,2050,CA,C_LT_LUMHE_LB_N,2030,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
543,2035,CA,C_LT_LUMHE_LB_N,2035,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
544,2040,CA,C_LT_LUMHE_LB_N,2035,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
545,2045,CA,C_LT_LUMHE_LB_N,2035,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
546,2050,CA,C_LT_LUMHE_LB_N,2035,1.1458922801659825,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
547,2040,CA,C_LT_LUMHE_LB_N,2040,0.8883226233215218,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
548,2045,CA,C_LT_LUMHE_LB_N,2040,0.8883226233215218,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
549,2050,CA,C_LT_LUMHE_LB_N,2040,0.8883226233215218,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
550,2045,CA,C_LT_LUMHE_LB_N,2045,0.8883226233215218,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
551,2050,CA,C_LT_LUMHE_LB_N,2045,0.8883226233215218,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
552,2050,CA,C_LT_LUMHE_LB_N,2050,0.8883226233215218,M$/giga lumens,7.000000000000001e-06,giga lumens,24.0
553,2020,CA,C_LT_LUMHE_LFL_N,2020,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
554,2025,CA,C_LT_LUMHE_LFL_N,2020,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
555,2030,CA,C_LT_LUMHE_LFL_N,2020,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
556,2035,CA,C_LT_LUMHE_LFL_N,2020,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
557,2040,CA,C_LT_LUMHE_LFL_N,2020,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
558,2025,CA,C_LT_LUMHE_LFL_N,2025,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
559,2030,CA,C_LT_LUMHE_LFL_N,2025,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
560,2035,CA,C_LT_LUMHE_LFL_N,2025,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
561,2040,CA,C_LT_LUMHE_LFL_N,2025,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
562,2045,CA,C_LT_LUMHE_LFL_N,2025,1.1391603459530022,M$/giga lumens,5e-06,giga lumens,24.0
563,2030,CA,C_LT_LUMHE_LFL_N,2030,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
564,2035,CA,C_LT_LUMHE_LFL_N,2030,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
565,2040,CA,C_LT_LUMHE_LFL_N,2030,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
566,2045,CA,C_LT_LUMHE_LFL_N,2030,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
567,2050,CA,C_LT_LUMHE_LFL_N,2030,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
568,2035,CA,C_LT_LUMHE_LFL_N,2035,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
569,2040,CA,C_LT_LUMHE_LFL_N,2035,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
570,2045,CA,C_LT_LUMHE_LFL_N,2035,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
571,2050,CA,C_LT_LUMHE_LFL_N,2035,0.7211950391644907,M$/giga lumens,5e-06,giga lumens,24.0
572,2040,CA,C_LT_LUMHE_LFL_N,2040,0.5163100848563968,M$/giga lumens,5e-06,giga lumens,24.0
573,2045,CA,C_LT_LUMHE_LFL_N,2040,0.5163100848563968,M$/giga lumens,5e-06,giga lumens,24.0
574,2050,CA,C_LT_LUMHE_LFL_N,2040,0.5163100848563968,M$/giga lumens,5e-06,giga lumens,24.0
575,2045,CA,C_LT_LUMHE_LFL_N,2045,0.5163100848563968,M$/giga lumens,5e-06,giga lumens,24.0
576,2050,CA,C_LT_LUMHE_LFL_N,2045,0.5163100848563968,M$/giga lumens,5e-06,giga lumens,24.0
577,2050,CA,C_LT_LUMHE_LFL_N,2050,0.5163100848563968,M$/giga lumens,5e-06,giga lumens,24.0
578,2020,CA,C_LT_LUMST_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
579,2025,CA,C_LT_LUMST_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
580,2030,CA,C_LT_LUMST_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
581,2035,CA,C_LT_LUMST_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
582,2040,CA,C_LT_LUMST_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
583,2025,CA,C_LT_LUMST_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
584,2030,CA,C_LT_LUMST_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
585,2035,CA,C_LT_LUMST_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
586,2040,CA,C_LT_LUMST_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
587,2045,CA,C_LT_LUMST_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
588,2030,CA,C_LT_LUMST_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
589,2035,CA,C_LT_LUMST_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
590,2040,CA,C_LT_LUMST_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
591,2045,CA,C_LT_LUMST_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
592,2050,CA,C_LT_LUMST_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
593,2035,CA,C_LT_LUMST_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
594,2040,CA,C_LT_LUMST_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
595,2045,CA,C_LT_LUMST_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
596,2050,CA,C_LT_LUMST_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
597,2040,CA,C_LT_LUMST_HB_N,2040,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
