,regions,periods,demand_comm,demand,demand_units
1693,CEN,2035,COTHER_NGA,58.36294425490536,PJ
1694,MID_AT,2035,COTHER_NGA,131.09978776353864,PJ
1695,NE,2035,COTHER_NGA,97.77752833376766,PJ
1696,NW,2035,COTHER_NGA,33.55940628067101,PJ
1697,N_CEN,2035,COTHER_NGA,113.78909400010816,PJ
1698,SE,2035,COTHER_NGA,138.57567914885814,PJ
1699,SW,2035,COTHER_NGA,44.57356675169381,PJ
1700,TX,2035,COTHER_NGA,56.51423157499653,PJ
1701,CA,2036,COTHER_NGA,86.8580788624022,PJ
1702,CEN,2036,COTHER_NGA,58.32996562053404,PJ
1703,MID_AT,2036,COTHER_NGA,131.01150463169708,PJ
1704,NE,2036,COTHER_NGA,97.770505889679,PJ
1705,NW,2036,COTHER_NGA,33.52173306798237,PJ
1706,N_CEN,2036,COTHER_NGA,113.72040368963229,PJ
1707,SE,2036,COTHER_NGA,138.39581133774368,PJ
1708,SW,2036,COTHER_NGA,44.51293030032891,PJ
1709,TX,2036,COTHER_NGA,56.43874562577414,PJ
1710,CA,2037,COTHER_NGA,86.80137447973034,PJ
1711,CEN,2037,COTHER_NGA,58.319060752870406,PJ
1712,MID_AT,2037,COTHER_NGA,130.97143523222223,PJ
1713,NE,2037,COTHER_NGA,97.7958442993346,PJ
1714,NW,2037,COTHER_NGA,33.49747678599724,PJ
1715,N_CEN,2037,COTHER_NGA,113.6945047793402,PJ
1716,SE,2037,COTHER_NGA,138.27214988650024,PJ
1717,SW,2037,COTHER_NGA,44.47049372408694,PJ
1718,TX,2037,COTHER_NGA,56.386274161678735,PJ
1719,CA,2038,COTHER_NGA,86.80705409534573,PJ
1720,CEN,2038,COTHER_NGA,58.348291413492355,PJ
1721,MID_AT,2038,COTHER_NGA,131.01982190928754,PJ
1722,NE,2038,COTHER_NGA,97.88122545810583,PJ
1723,NW,2038,COTHER_NGA,33.49745097538238,PJ
1724,N_CEN,2038,COTHER_NGA,113.74692776034898,PJ
1725,SE,2038,COTHER_NGA,138.249998326892,PJ
1726,SW,2038,COTHER_NGA,44.46089717392639,PJ
1727,TX,2038,COTHER_NGA,56.37534220176327,PJ
1728,CA,2039,COTHER_NGA,86.81573558395402,PJ
1729,CEN,2039,COTHER_NGA,58.37950351047171,PJ
1730,MID_AT,2039,COTHER_NGA,131.07288685266602,PJ
1731,NE,2039,COTHER_NGA,97.96995881515284,PJ
1732,NW,2039,COTHER_NGA,33.49858911644424,PJ
1733,N_CEN,2039,COTHER_NGA,113.8034182845767,PJ
1734,SE,2039,COTHER_NGA,138.2326978878676,PJ
1735,SW,2039,COTHER_NGA,44.45286957674436,PJ
1736,TX,2039,COTHER_NGA,56.36640894247816,PJ
1737,CA,2040,COTHER_NGA,86.89384314927261,PJ
1738,CEN,2040,COTHER_NGA,58.455099738719085,PJ
1739,MID_AT,2040,COTHER_NGA,131.22344047731707,PJ
1740,NE,2040,COTHER_NGA,98.1243970055237,PJ
1741,NW,2040,COTHER_NGA,33.52669241691561,PJ
1742,N_CEN,2040,COTHER_NGA,113.94613110712042,PJ
1743,SE,2040,COTHER_NGA,138.3284065544688,PJ
1744,SW,2040,COTHER_NGA,44.481386176343456,PJ
1745,TX,2040,COTHER_NGA,56.40370346946448,PJ
1746,CA,2041,COTHER_NGA,86.96407387897064,PJ
1747,CEN,2041,COTHER_NGA,58.52564186921543,PJ
1748,MID_AT,2041,COTHER_NGA,131.36268528707672,PJ
1749,NE,2041,COTHER_NGA,98.27107495808373,PJ
1750,NW,2041,COTHER_NGA,33.55173078690013,PJ
1751,N_CEN,2041,COTHER_NGA,114.07890174467727,PJ
1752,SE,2041,COTHER_NGA,138.41124141752914,PJ
1753,SW,2041,COTHER_NGA,44.50572524877632,PJ
1754,TX,2041,COTHER_NGA,56.43571036365617,PJ
1755,CA,2042,COTHER_NGA,86.97736108863838,PJ
1756,CEN,2042,COTHER_NGA,58.559685765990025,PJ
1757,MID_AT,2042,COTHER_NGA,131.4216240495002,PJ
1758,NE,2042,COTHER_NGA,98.36352912316474,PJ
1759,NW,2042,COTHER_NGA,33.554643602491865,PJ
1760,N_CEN,2042,COTHER_NGA,114.14066961405305,PJ
1761,SE,2042,COTHER_NGA,138.40139586287182,PJ
1762,SW,2042,COTHER_NGA,44.50004195355495,PJ
1763,TX,2042,COTHER_NGA,56.42974180363123,PJ
1764,CA,2043,COTHER_NGA,86.92737094511742,PJ
1765,CEN,2043,COTHER_NGA,58.55326031208981,PJ
1766,MID_AT,2043,COTHER_NGA,131.3915987637804,PJ
1767,NE,2043,COTHER_NGA,98.39602965850737,PJ
1768,NW,2043,COTHER_NGA,33.53297306786312,PJ
1769,N_CEN,2043,COTHER_NGA,114.12382258800088,PJ
1770,SE,2043,COTHER_NGA,138.28857607595674,PJ
1771,SW,2043,COTHER_NGA,44.46101512507383,PJ
1772,TX,2043,COTHER_NGA,56.381594467337436,PJ
1773,CA,2044,COTHER_NGA,86.85290406517653,PJ
1774,CEN,2044,COTHER_NGA,58.53116666909712,PJ
1775,MID_AT,2044,COTHER_NGA,131.3271866411012,PJ
1776,NE,2044,COTHER_NGA,98.4054059736794,PJ
1777,NW,2044,COTHER_NGA,33.50178965126892,PJ
1778,N_CEN,2044,COTHER_NGA,114.07658521652148,PJ
1779,SE,2044,COTHER_NGA,138.13594347139158,PJ
1780,SW,2044,COTHER_NGA,44.40906997997416,PJ
1781,TX,2044,COTHER_NGA,56.317107998508405,PJ
1782,CA,2045,COTHER_NGA,86.76475152976676,PJ
1783,CEN,2045,COTHER_NGA,58.50040144467539,PJ
1784,MID_AT,2045,COTHER_NGA,131.2438830686866,PJ
1785,NE,2045,COTHER_NGA,98.40221074436592,PJ
1786,NW,2045,COTHER_NGA,33.46528529338418,PJ
1787,N_CEN,2045,COTHER_NGA,114.01265357492396,PJ
1788,SE,2045,COTHER_NGA,137.9610398495883,PJ
1789,SW,2045,COTHER_NGA,44.34989048029438,PJ
1790,TX,2045,COTHER_NGA,56.243471873070305,PJ
1791,CA,2046,COTHER_NGA,86.68756364806517,PJ
1792,CEN,2046,COTHER_NGA,58.47672088689859,PJ
1793,MID_AT,2046,COTHER_NGA,131.1763462376765,PJ
1794,NE,2046,COTHER_NGA,98.4098226038468,PJ
1795,NW,2046,COTHER_NGA,33.43303549979465,PJ
1796,N_CEN,2046,COTHER_NGA,113.96265301313866,PJ
1797,SE,2046,COTHER_NGA,137.8039692063177,PJ
1798,SW,2046,COTHER_NGA,44.2964592813294,PJ
1799,TX,2046,COTHER_NGA,56.177112169662564,PJ
1800,CA,2047,COTHER_NGA,86.63774094980499,PJ
1801,CEN,2047,COTHER_NGA,58.47039878756543,PJ
1802,MID_AT,2047,COTHER_NGA,131.14658425941042,PJ
1803,NE,2047,COTHER_NGA,98.44256523551591,PJ
1804,NW,2047,COTHER_NGA,33.41141522106605,PJ
1805,N_CEN,2047,COTHER_NGA,113.94610239440863,PJ
1806,SE,2047,COTHER_NGA,137.69148842788016,PJ
1807,SW,2047,COTHER_NGA,44.25743723980072,PJ
1808,TX,2047,COTHER_NGA,56.128975437254944,PJ
1809,CA,2048,COTHER_NGA,86.55808024898414,PJ
1810,CEN,2048,COTHER_NGA,58.44481088548967,PJ
1811,MID_AT,2048,COTHER_NGA,131.07408031037667,PJ
1812,NE,2048,COTHER_NGA,98.44608426282308,PJ
1813,NW,2048,COTHER_NGA,33.378199956830215,PJ
1814,N_CEN,2048,COTHER_NGA,113.89172918057344,PJ
1815,SE,2048,COTHER_NGA,137.5304903413344,PJ
1816,SW,2048,COTHER_NGA,44.20267606953728,PJ
1817,TX,2048,COTHER_NGA,56.060918126211945,PJ
1818,CA,2049,COTHER_NGA,86.51223720682204,PJ
1819,CEN,2049,COTHER_NGA,58.44084659795839,PJ
1820,MID_AT,2049,COTHER_NGA,131.04881228480596,PJ
1821,NE,2049,COTHER_NGA,98.4812524456991,PJ
1822,NW,2049,COTHER_NGA,33.35812103168906,PJ
1823,N_CEN,2049,COTHER_NGA,113.87920500939025,PJ
1824,SE,2049,COTHER_NGA,137.42457170911365,PJ
1825,SW,2049,COTHER_NGA,44.16572429626753,PJ
1826,TX,2049,COTHER_NGA,56.01538142626655,PJ
1827,CA,2050,COTHER_NGA,86.45803170040247,PJ
1828,CEN,2050,COTHER_NGA,58.43132521522502,PJ
1829,MID_AT,2050,COTHER_NGA,131.01084539507733,PJ
1830,NE,2050,COTHER_NGA,98.50741202489816,PJ
1831,NW,2050,COTHER_NGA,33.3347856127715,PJ
1832,N_CEN,2050,COTHER_NGA,113.85550704328804,PJ
1833,SE,2050,COTHER_NGA,137.30509189781276,PJ
1834,SW,2050,COTHER_NGA,44.12432276644736,PJ
1835,TX,2050,COTHER_NGA,55.96420812975931,PJ
2142,CA,2017,CRF,232.38988844626513,PJ
2143,CEN,2017,CRF,114.32007235434499,PJ
2144,MID_AT,2017,CRF,318.14353621134114,PJ
2145,NE,2017,CRF,204.96914371043238,PJ
2146,NW,2017,CRF,82.03512712455655,PJ
2147,N_CEN,2017,CRF,195.41635546393246,PJ
2148,SE,2017,CRF,417.6496505750546,PJ
2149,SW,2017,CRF,75.93739452673636,PJ
2150,TX,2017,CRF,149.4687961648942,PJ
2151,CA,2018,CRF,232.64410861728712,PJ
2152,CEN,2018,CRF,115.06089222897903,PJ
2153,MID_AT,2018,CRF,318.7601602633687,PJ
2154,NE,2018,CRF,204.93912030288092,PJ
2155,NW,2018,CRF,82.15193065828628,PJ
2156,N_CEN,2018,CRF,195.30120828462302,PJ
2157,SE,2018,CRF,419.51892316720006,PJ
2158,SW,2018,CRF,76.17308300709944,PJ
2159,TX,2018,CRF,150.79001561294848,PJ
2160,CA,2019,CRF,233.19375284026162,PJ
2161,CEN,2019,CRF,115.98716609770418,PJ
2162,MID_AT,2019,CRF,319.6357536346141,PJ
2163,NE,2019,CRF,205.0579999560685,PJ
2164,NW,2019,CRF,82.37735553133422,PJ
2165,N_CEN,2019,CRF,195.42191210211448,PJ
2166,SE,2019,CRF,421.71012620697616,PJ
2167,SW,2019,CRF,76.52975226635628,PJ
2168,TX,2019,CRF,152.38234812252273,PJ
2169,CA,2020,CRF,235.896882915625,PJ
2170,CEN,2020,CRF,117.38879104612738,PJ
2171,MID_AT,2020,CRF,323.05549742937933,PJ
2172,NE,2020,CRF,206.50863413545548,PJ
2173,NW,2020,CRF,83.38391354615707,PJ
2174,N_CEN,2020,CRF,197.26941837949127,PJ
2175,SE,2020,CRF,427.745082574284,PJ
2176,SW,2020,CRF,77.70819466817197,PJ
2177,TX,2020,CRF,154.4430996952623,PJ
2178,CA,2021,CRF,238.63499741819356,PJ
2179,CEN,2021,CRF,118.78695849870309,PJ
2180,MID_AT,2021,CRF,326.52343971169927,PJ
2181,NE,2021,CRF,207.96838807196988,PJ
2182,NW,2021,CRF,84.40381342343652,PJ
2183,N_CEN,2021,CRF,199.13784051991843,PJ
2184,SE,2021,CRF,433.8601830546979,PJ
2185,SW,2021,CRF,78.90366399442456,PJ
2186,TX,2021,CRF,156.52723568301167,PJ
2187,CA,2022,CRF,241.3762216476247,PJ
2188,CEN,2022,CRF,120.23221802055437,PJ
2189,MID_AT,2022,CRF,330.04170096109146,PJ
2190,NE,2022,CRF,209.43757008893553,PJ
2191,NW,2022,CRF,85.42415415108202,PJ
2192,N_CEN,2022,CRF,201.03127263241277,PJ
2193,SE,2022,CRF,440.07089904731777,PJ
2194,SW,2022,CRF,80.09644485892397,PJ
2195,TX,2022,CRF,158.66033278968789,PJ
2196,CA,2023,CRF,244.12599762592802,PJ
2197,CEN,2023,CRF,121.63971732415287,PJ
2198,MID_AT,2023,CRF,333.5362552919629,PJ
2199,NE,2023,CRF,210.91451330877416,PJ
2200,NW,2023,CRF,86.4476538167416,PJ
2201,N_CEN,2023,CRF,202.91159348964325,PJ
2202,SE,2023,CRF,446.2268757153708,PJ
2203,SW,2023,CRF,81.29281033909433,PJ
2204,TX,2023,CRF,160.75250717009683,PJ
2205,CA,2024,CRF,246.83301485986985,PJ
2206,CEN,2024,CRF,123.03626266439275,PJ
2207,MID_AT,2024,CRF,336.9625067575692,PJ
2208,NE,2024,CRF,212.3535418281611,PJ
2209,NW,2024,CRF,87.45535879233037,PJ
2210,N_CEN,2024,CRF,204.75113044248974,PJ
2211,SE,2024,CRF,452.26877543189136,PJ
2212,SW,2024,CRF,82.47125274090999,PJ
2213,TX,2024,CRF,162.82129713549605,PJ
2214,CA,2025,CRF,249.52137373263568,PJ
2215,CEN,2025,CRF,124.40362189902882,PJ
2216,MID_AT,2025,CRF,340.29066121248076,PJ
2217,NE,2025,CRF,213.79785047661798,PJ
2218,NW,2025,CRF,88.45183773728102,PJ
2219,N_CEN,2025,CRF,206.53657107725064,PJ
2220,SE,2025,CRF,458.119881973437,PJ
2221,SW,2025,CRF,83.61743360168741,PJ
2222,TX,2025,CRF,164.83601064118488,PJ
2223,CA,2026,CRF,252.16852872447132,PJ
2224,CEN,2026,CRF,125.7452907868885,PJ
2225,MID_AT,2026,CRF,343.5246693638131,PJ
2226,NE,2026,CRF,215.20002418462326,PJ
2227,NW,2026,CRF,89.43377530687857,PJ
2228,N_CEN,2026,CRF,208.26092538065586,PJ
2229,SE,2026,CRF,463.80993994262934,PJ
2230,SW,2026,CRF,84.75017215369887,PJ
2231,TX,2026,CRF,166.81491676139012,PJ
2232,CA,2027,CRF,254.8117965577287,PJ
2233,CEN,2027,CRF,127.1046874943192,PJ
2234,MID_AT,2027,CRF,346.73907790166237,PJ
2235,NE,2027,CRF,216.61057574214982,PJ
2236,NW,2027,CRF,90.41567825828601,PJ
2237,N_CEN,2027,CRF,209.97155499271827,PJ
2238,SE,2027,CRF,469.4655674369162,PJ
2239,SW,2027,CRF,85.88918378313446,PJ
2240,TX,2027,CRF,168.82597645223393,PJ
2241,CA,2028,CRF,257.46050641299564,PJ
2242,CEN,2028,CRF,128.46869649587666,PJ
2243,MID_AT,2028,CRF,349.97524400117277,PJ
2244,NE,2028,CRF,218.0391837515641,PJ
2245,NW,2028,CRF,91.39791570610753,PJ
2246,N_CEN,2028,CRF,211.66431940196208,PJ
2247,SE,2028,CRF,475.17789701884215,PJ
2248,SW,2028,CRF,87.02102618122815,PJ
2249,TX,2028,CRF,170.8487283505825,PJ
2250,CA,2029,CRF,260.13331665144847,PJ
2251,CEN,2029,CRF,129.86127876323266,PJ
2252,MID_AT,2029,CRF,353.2387387660758,PJ
2253,NE,2029,CRF,219.4705185276269,PJ
2254,NW,2029,CRF,92.38853555933623,PJ
2255,N_CEN,2029,CRF,213.3964982346851,PJ
2256,SE,2029,CRF,480.9272092664605,PJ
2257,SW,2029,CRF,88.16003781066371,PJ
2258,TX,2029,CRF,172.91897984191976,PJ
2259,CA,2030,CRF,262.8061268899013,PJ
2260,CEN,2030,CRF,131.2437726955539,PJ
2261,MID_AT,2030,CRF,356.4872566094015,PJ
2262,NE,2030,CRF,220.8931093294353,PJ
2263,NW,2030,CRF,93.37836088215352,PJ
2264,N_CEN,2030,CRF,215.1129716455476,PJ
2265,SE,2030,CRF,486.66541349055717,PJ
2266,SW,2030,CRF,89.2945686705107,PJ
2267,TX,2030,CRF,174.98338522950462,PJ
2268,CA,2031,CRF,265.48049199178496,PJ
2269,CEN,2031,CRF,132.61671836977152,PJ
2270,MID_AT,2031,CRF,359.73917214008264,PJ
2271,NE,2031,CRF,222.3101743093284,PJ
2272,NW,2031,CRF,94.37150529875807,PJ
2273,N_CEN,2031,CRF,216.8363687456894,PJ
2274,SE,2031,CRF,492.40496748851285,PJ
2275,SW,2031,CRF,90.44523030087674,PJ
2276,TX,2031,CRF,177.03536764661536,PJ
2277,CA,2032,CRF,268.16807343283523,PJ
2278,CEN,2032,CRF,134.0106342066885,PJ
2279,MID_AT,2032,CRF,362.9847017888787,PJ
2280,NE,2032,CRF,223.73927853350338,PJ
2281,NW,2032,CRF,95.36839047588451,PJ
2282,N_CEN,2032,CRF,218.56694487030748,PJ
2283,SE,2032,CRF,498.11143656407194,PJ
2284,SW,2032,CRF,91.5949957773251,PJ
2285,TX,2032,CRF,179.11511905655047,PJ
2286,CA,2033,CRF,270.8533225787382,PJ
2287,CEN,2033,CRF,135.39312813900972,PJ
2288,MID_AT,2033,CRF,366.26867925496475,PJ
2289,NE,2033,CRF,225.1687537114813,PJ
2290,NW,2033,CRF,96.36347513397554,PJ
2291,N_CEN,2033,CRF,220.32214298381447,PJ
2292,SE,2033,CRF,503.89728940659415,PJ
2293,SW,2033,CRF,92.73848817634926,PJ
2294,TX,2033,CRF,181.17952444413535,PJ
2295,CA,2034,CRF,273.57044642498425,PJ
2296,CEN,2034,CRF,136.79695291249885,PJ
2297,MID_AT,2034,CRF,369.59155928514645,PJ
2298,NE,2034,CRF,226.616347971826,PJ
2299,NW,2034,CRF,97.37225533456865,PJ
2300,N_CEN,2034,CRF,222.0884495140705,PJ
2301,SE,2034,CRF,509.7632863622234,PJ
2302,SW,2034,CRF,93.90617673115223,PJ
2303,TX,2034,CRF,183.27900645423492,PJ
2304,CA,2035,CRF,276.28135081750395,PJ
2305,CEN,2035,CRF,138.19130156357772,PJ
2306,MID_AT,2035,CRF,372.9424837496103,PJ
2307,NE,2035,CRF,228.0570530269311,PJ
2308,NW,2035,CRF,98.37856477360701,PJ
2309,N_CEN,2035,CRF,223.8896519339168,PJ
2310,SE,2035,CRF,515.6453677061659,PJ
2311,SW,2035,CRF,95.07028067028429,PJ
2312,TX,2035,CRF,185.3675270197986,PJ
2313,CA,2036,CRF,278.9844808928676,PJ
2314,CEN,2036,CRF,139.58763112391776,PJ
2315,MID_AT,2036,CRF,376.2582656205311,PJ
2316,NE,2036,CRF,229.49403405679718,PJ
2317,NW,2036,CRF,99.38067341812625,PJ
2318,N_CEN,2036,CRF,225.6781089736808,PJ
2319,SE,2036,CRF,521.4713363901853,PJ
2320,SW,2036,CRF,96.22363076240352,PJ
2321,TX,2036,CRF,187.4436246148883,PJ
2322,CA,2037,CRF,281.67750435592734,PJ
2323,CEN,2037,CRF,140.96771070563503,PJ
2324,MID_AT,2037,CRF,379.5627952415007,PJ
2325,NE,2037,CRF,230.92785473573275,PJ
2326,NW,2037,CRF,100.38154793155913,PJ
2327,N_CEN,2037,CRF,227.46666659266398,PJ
2328,SE,2037,CRF,527.2737434746548,PJ
2329,SW,2037,CRF,97.38683854761781,PJ
2330,TX,2037,CRF,189.49999160981343,PJ
2331,CA,2038,CRF,284.3868538850163,PJ
2332,CEN,2038,CRF,142.36594966672342,PJ
2333,MID_AT,2038,CRF,382.9115136503539,PJ
2334,NE,2038,CRF,232.3554654865561,PJ
2335,NW,2038,CRF,101.38708077412662,PJ
2336,N_CEN,2038,CRF,229.27490324177387,PJ
2337,SE,2038,CRF,533.1653203585968,PJ
2338,SW,2038,CRF,98.54915017891427,PJ
2339,TX,2038,CRF,191.57389691599607,PJ
2340,CA,2039,CRF,287.1148617752808,PJ
2341,CEN,2039,CRF,143.77784485736763,PJ
2342,MID_AT,2039,CRF,386.2961188491825,PJ
2343,NE,2039,CRF,233.81534468402793,PJ
2344,NW,2039,CRF,102.39954918311113,PJ
2345,N_CEN,2039,CRF,231.11587599951568,PJ
2346,SE,2039,CRF,539.1225096638109,PJ
2347,SW,2039,CRF,99.71952719547048,PJ
2348,TX,2039,CRF,193.6733789260956,PJ
2349,CA,2040,CRF,289.83354048495795,PJ
2350,CEN,2040,CRF,145.1810204096138,PJ
2351,MID_AT,2040,CRF,389.69133354027076,PJ
2352,NE,2040,CRF,235.27199607102108,PJ
2353,NW,2040,CRF,103.40878816801057,PJ
2354,N_CEN,2040,CRF,232.9481333486669,PJ
2355,SE,2040,CRF,545.0807498076754,PJ
2356,SW,2040,CRF,100.88721575027347,PJ
2357,TX,2040,CRF,195.75970720275208,PJ
2358,CA,2041,CRF,292.5506643312031,PJ
2359,CEN,2041,CRF,146.5829345279926,PJ
2360,MID_AT,2041,CRF,393.0516216200039,PJ
2361,NE,2041,CRF,236.72325655519603,PJ
2362,NW,2041,CRF,104.4180450868504,PJ
2363,N_CEN,2041,CRF,234.7704506035357,PJ
2364,SE,2041,CRF,551.0067571665228,PJ
2365,SW,2041,CRF,102.05759276682961,PJ
2366,TX,2041,CRF,197.83799708674914,PJ
2367,CA,2042,CRF,295.2584589968613,PJ
2368,CEN,2042,CRF,147.97591385525405,PJ
2369,MID_AT,2042,CRF,396.42145834047227,PJ
2370,NE,2042,CRF,238.1805294179071,PJ
2371,NW,2042,CRF,105.4259794545925,PJ
2372,N_CEN,2042,CRF,236.58398612582292,PJ
2373,SE,2042,CRF,556.9343492260444,PJ
2374,SW,2042,CRF,103.23603516864533,PJ
2375,TX,2042,CRF,199.92213307449813,PJ
2376,CA,2043,CRF,297.97558284310657,PJ
2377,CEN,2043,CRF,149.3810709439422,PJ
2378,MID_AT,2043,CRF,399.80321563993607,PJ
2379,NE,2043,CRF,239.60925785920952,PJ
2380,NW,2043,CRF,106.43332950044514,PJ
2381,N_CEN,2043,CRF,238.42052878166308,PJ
2382,SE,2043,CRF,562.8851761670634,PJ
2383,SW,2043,CRF,104.39565833818874,PJ
2384,TX,2043,CRF,202.00773058818575,PJ
2385,CA,2044,CRF,300.70670046023395,PJ
2386,CEN,2044,CRF,150.7889666802654,PJ
2387,MID_AT,2044,CRF,403.21711030208394,PJ
2388,NE,2044,CRF,241.07019211668126,PJ
2389,NW,2044,CRF,107.44862235102961,PJ
2390,N_CEN,2044,CRF,240.26085603456374,PJ
2391,SE,2044,CRF,568.8840297889045,PJ
2392,SW,2044,CRF,105.5767892017576,PJ
2393,TX,2044,CRF,204.10209725750224,PJ
2394,CA,2045,CRF,303.43859550907695,PJ
2395,CEN,2045,CRF,152.20871650816503,PJ
2396,MID_AT,2045,CRF,406.6460107050638,PJ
2397,NE,2045,CRF,242.5310011131955,PJ
2398,NW,2045,CRF,108.46621037283673,PJ
2399,N_CEN,2045,CRF,242.1214636064389,PJ
2400,SE,2045,CRF,574.942667329845,PJ
2401,SW,2045,CRF,106.769570066257,PJ
2402,TX,2045,CRF,206.20888689729227,PJ
2403,CA,2046,CRF,306.1805971702235,PJ
2404,CEN,2046,CRF,153.61920724791648,PJ
2405,MID_AT,2046,CRF,410.09382385400863,PJ
2406,NE,2046,CRF,243.98752723923118,PJ
2407,NW,2046,CRF,109.48455580748355,PJ
2408,N_CEN,2046,CRF,243.9717088456248,PJ
2409,SE,2046,CRF,581.0170069753538,PJ
2410,SW,2046,CRF,107.94980477590826,PJ
2411,TX,2046,CRF,208.32079187786582,PJ
2412,CA,2047,CRF,308.8946112896065,PJ
2413,CEN,2047,CRF,155.03142610841078,PJ
2414,MID_AT,2047,CRF,413.51527159984994,PJ
2415,NE,2047,CRF,245.44536377625164,PJ
2416,NW,2047,CRF,110.49511984286252,PJ
2417,N_CEN,2047,CRF,245.83832711950956,PJ
2418,SE,2047,CRF,587.0499407925495,PJ
2419,SW,2047,CRF,109.1327279473125,PJ
2420,TX,2047,CRF,210.40931244342912,PJ
2421,CA,2048,CRF,311.6241740433025,PJ
2422,CEN,2048,CRF,156.42717858320162,PJ
2423,MID_AT,2048,CRF,416.8994695577019,PJ
2424,NE,2048,CRF,246.87955057992036,PJ
2425,NW,2048,CRF,111.50820594223556,PJ
2426,N_CEN,2048,CRF,247.66380557459416,PJ
2427,SE,2048,CRF,593.0060430335682,PJ
2428,SW,2048,CRF,110.30400111778633,PJ
2429,TX,2048,CRF,212.47371783101417,PJ
2430,CA,2049,CRF,314.3249718235188,PJ
2431,CEN,2049,CRF,157.81359920696974,PJ
2432,MID_AT,2049,CRF,420.2528314326522,PJ
2433,NE,2049,CRF,248.3080959588561,PJ
2434,NW,2049,CRF,112.5108976589535,PJ
2435,N_CEN,2049,CRF,249.47343381260555,PJ
2436,SE,2049,CRF,598.917896762977,PJ
2437,SW,2049,CRF,111.46452044124749,PJ
2438,TX,2049,CRF,214.53008482593944,PJ
2439,CA,2050,CRF,317.01877271829477,PJ
2440,CEN,2050,CRF,159.1933896187316,PJ
2441,MID_AT,2050,CRF,423.57916863270435,PJ
2442,NE,2050,CRF,249.76462691396114,PJ
2443,NW,2050,CRF,113.51231937670414,PJ
2444,N_CEN,2050,CRF,251.26426175253158,PJ
2445,SE,2050,CRF,604.7662524124643,PJ
2446,SW,2050,CRF,112.62952053429728,PJ
2447,TX,2050,CRF,216.56891350960734,PJ
2448,CA,2017,CSH,74.74277171711705,PJ
2449,CEN,2017,CSH,96.4527843041025,PJ
2450,MID_AT,2017,CSH,319.44874084176206,PJ
2451,NE,2017,CSH,257.7748753963592,PJ
2452,NW,2017,CSH,69.30617895841081,PJ
2453,N_CEN,2017,CSH,305.0272815960573,PJ
2454,SE,2017,CSH,122.71577426520994,PJ
2455,SW,2017,CSH,72.1907470920858,PJ
2456,TX,2017,CSH,65.62039175650887,PJ
2457,CA,2018,CSH,74.46347070744287,PJ
2458,CEN,2018,CSH,97.00605698528237,PJ
2459,MID_AT,2018,CSH,319.91143254053964,PJ
2460,NE,2018,CSH,257.8683702047304,PJ
2461,NW,2018,CSH,69.28180448505222,PJ
2462,N_CEN,2018,CSH,305.55423270863344,PJ
2463,SE,2018,CSH,123.18344330675953,PJ
2464,SW,2018,CSH,72.73931149241072,PJ
2465,TX,2018,CSH,66.16345795405499,PJ
2466,CA,2019,CSH,74.17566923225695,PJ
2467,CEN,2019,CSH,97.5874219019008,PJ
2468,MID_AT,2019,CSH,320.36098672823385,PJ
2469,NE,2019,CSH,258.00895415742366,PJ
2470,NW,2019,CSH,69.26106992852115,PJ
2471,N_CEN,2019,CSH,306.0994165231214,PJ
2472,SE,2019,CSH,123.5856813896574,PJ
2473,SW,2019,CSH,73.31985498333759,PJ
2474,TX,2019,CSH,66.72966069966229,PJ
2475,CA,2020,CSH,73.94251360678987,PJ
2476,CEN,2020,CSH,97.8424815506862,PJ
2477,MID_AT,2020,CSH,320.9251914437652,PJ
2478,NE,2020,CSH,258.0432881446971,PJ
2479,NW,2020,CSH,69.27846056929798,PJ
2480,N_CEN,2020,CSH,306.81168370020225,PJ
2481,SE,2020,CSH,124.09857117281362,PJ
2482,SW,2020,CSH,73.90941821776748,PJ
2483,TX,2020,CSH,66.96359690783605,PJ
2484,CA,2021,CSH,73.68567811311128,PJ
2485,CEN,2021,CSH,98.09916676343913,PJ
2486,MID_AT,2021,CSH,321.4015089617104,PJ
2487,NE,2021,CSH,258.01416360977527,PJ
2488,NW,2021,CSH,69.27151768897653,PJ
2489,N_CEN,2021,CSH,307.451654291627,PJ
2490,SE,2021,CSH,124.56191489932934,PJ
2491,SW,2021,CSH,74.46782233827764,PJ
2492,TX,2021,CSH,67.19689043411913,PJ
2493,CA,2022,CSH,73.42459238667679,PJ
2494,CEN,2022,CSH,98.33353172075614,PJ
2495,MID_AT,2022,CSH,321.81159598473937,PJ
2496,NE,2022,CSH,257.93477563746075,PJ
2497,NW,2022,CSH,69.25358272624321,PJ
2498,N_CEN,2022,CSH,308.0082582522826,PJ
2499,SE,2022,CSH,125.00752844624972,PJ
2500,SW,2022,CSH,74.99752727491419,PJ
2501,TX,2022,CSH,67.42954127851165,PJ
2502,CA,2023,CSH,73.16047077970235,PJ
2503,CEN,2023,CSH,98.52563726903533,PJ
2504,MID_AT,2023,CSH,322.1068706687507,PJ
2505,NE,2023,CSH,257.7702343431909,PJ
2506,NW,2023,CSH,69.22191919312542,PJ
2507,N_CEN,2023,CSH,308.4513133740746,PJ
2508,SE,2023,CSH,125.40306625169826,PJ
2509,SW,2023,CSH,75.4862333774458,PJ
2510,TX,2023,CSH,67.62491657325015,PJ
2511,CA,2024,CSH,72.88906305943209,PJ
2512,CEN,2024,CSH,98.67900059644181,PJ
